resultId,raceId,driverId,constructorId,pitstops,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rankfast,fastestLapTime,fastestLapSpeed,statusId,status,driverRef,constructorRef,circuitId,name,year,circuitRef,
25350,1051,839,214,1,31,9,5,5,5,10,57,+1:20.570,5149041,46,13,01:27.1,222.464,1,Finished,ocon,alpine,78,Qatar Grand Prix,2021,losail,
24978,1052,839,214,3,31,16,13,13,13,0,55,\N,\N,33,15,01:35.3,204.548,11,+1 Lap,ocon,alpine,3,Bahrain Grand Prix,2021,bahrain,
24994,1053,839,214,15,31,9,9,9,9,2,63,65.704,7420302,62,15,01:19.4,222.512,1,Finished,ocon,alpine,21,Emilia Romagna Grand Prix,2021,imola,
25012,1054,839,214,6,31,6,7,7,7,6,66,+1:03.749,5735170,34,8,01:21.9,204.562,1,Finished,ocon,alpine,75,Portuguese Grand Prix,2021,portimao,
25034,1055,839,214,1,31,5,9,9,9,2,65,\N,\N,46,18,01:23.3,202.014,11,+1 Lap,ocon,alpine,4,Spanish Grand Prix,2021,catalunya,
25054,1056,839,214,1,31,11,9,9,9,2,77,\N,\N,41,12,01:15.3,159.503,11,+1 Lap,ocon,alpine,6,Monaco Grand Prix,2021,monaco,
25085,1057,839,214,0,31,12,\N,R,20,0,3,\N,\N,2,20,01:50.9,194.955,101,Turbo,ocon,alpine,73,Azerbaijan Grand Prix,2021,BAK,
25119,1058,839,214,1,31,17,14,14,14,0,70,\N,\N,70,10,01:09.6,223.421,11,+1 Lap,ocon,alpine,70,Styrian Grand Prix,2021,red_bull_ring,
25099,1059,839,214,1,31,11,14,14,14,0,52,\N,\N,33,15,01:38.6,213.2,11,+1 Lap,ocon,alpine,34,French Grand Prix,2021,ricard,
25145,1060,839,214,0,31,17,\N,R,20,0,0,\N,\N,\N,0,\N,\N,4,Collision,ocon,alpine,70,Austrian Grand Prix,2021,red_bull_ring,
25154,1061,839,214,3,31,9,9,9,9,2,52,+1:16.162,7179446,48,14,01:32.2,229.992,1,Finished,ocon,alpine,9,British Grand Prix,2021,silverstone,
25166,1062,839,214,6,31,8,1,1,1,25,70,04:43.2,7483199,54,5,01:21.4,193.704,1,Finished,ocon,alpine,11,Hungarian Grand Prix,2021,hungaroring,
25192,1063,839,214,0,31,8,7,7,7,3,1,11.579,218650,\N,0,\N,\N,1,Finished,ocon,alpine,13,Belgian Grand Prix,2021,spa,
25214,1064,839,214,1,31,8,9,9,9,2,71,\N,\N,54,8,01:14.7,205.321,11,+1 Lap,ocon,alpine,39,Dutch Grand Prix,2021,zandvoort,
25235,1065,839,214,1,31,12,10,10,10,1,53,20.868,4935233,53,9,01:25.6,243.727,1,Finished,ocon,alpine,14,Italian Grand Prix,2021,monza,
25259,1066,839,214,3,31,9,14,14,14,0,52,\N,\N,34,19,01:40.6,209.276,11,+1 Lap,ocon,alpine,71,Russian Grand Prix,2021,sochi,
25275,1067,839,214,0,31,12,10,10,10,1,57,\N,\N,24,19,01:34.6,203.171,11,+1 Lap,ocon,alpine,5,Turkish Grand Prix,2021,istanbul,
25304,1069,839,214,3,31,11,\N,R,19,0,40,\N,\N,28,19,01:42.2,194.207,26,Mechanical,ocon,alpine,69,United States Grand Prix,2021,americas,
25318,1070,839,214,1,31,19,13,13,13,0,70,\N,\N,67,14,01:21.3,190.47,11,+1 Lap,ocon,alpine,32,Mexico City Grand Prix,2021,rodriguez,
25333,1071,839,214,6,31,8,8,8,8,4,70,\N,\N,48,16,01:14.4,208.415,11,+1 Lap,ocon,alpine,18,São Paulo Grand Prix,2021,interlagos,
25369,1072,839,214,3,31,9,4,4,4,12,50,27.633,7602751,47,6,01:31.8,242.125,1,Finished,ocon,alpine,77,Saudi Arabian Grand Prix,2021,jeddah,
25394,1073,839,214,1,31,9,9,9,9,2,58,+1:04.026,5481371,58,10,01:28.2,215.431,1,Finished,ocon,alpine,24,Abu Dhabi Grand Prix,2021,yas_marina,
23795,989,840,3,3,18,13,14,14,14,0,58,+1:18.288,5451571,55,14,01:28.5,215.688,1,Finished,stroll,williams,1,Australian Grand Prix,2018,albert_park,
23815,990,840,3,3,18,20,14,14,14,0,56,\N,\N,40,13,01:35.1,204.961,11,+1 Lap,stroll,williams,3,Bahrain Grand Prix,2018,bahrain,
23835,991,840,3,1,18,18,14,14,14,0,56,55.49,5791870,54,17,01:38.5,199.224,1,Finished,stroll,williams,17,Chinese Grand Prix,2018,shanghai,
23849,992,840,3,3,18,10,8,8,8,4,51,12.546,6236837,50,8,01:46.8,202.319,1,Finished,stroll,williams,73,Azerbaijan Grand Prix,2018,BAK,
23872,993,840,3,1,18,18,11,11,11,0,64,\N,\N,60,12,01:22.1,204.129,12,+2 Laps,stroll,williams,4,Spanish Grand Prix,2018,catalunya,
23898,994,840,3,6,18,17,17,17,17,0,76,\N,\N,61,3,01:14.9,160.295,12,+2 Laps,stroll,williams,6,Monaco Grand Prix,2018,monaco,
23921,995,840,3,0,18,17,\N,R,20,0,0,\N,\N,\N,0,\N,\N,4,Collision,stroll,williams,7,Canadian Grand Prix,2018,villeneuve,
23938,996,840,3,1,18,19,17,17,17,0,48,\N,\N,35,18,01:38.3,213.907,29,Puncture,stroll,williams,34,French Grand Prix,2018,ricard,
23955,997,840,3,3,18,14,14,14,14,0,69,\N,\N,68,18,01:09.2,224.626,12,+2 Laps,stroll,williams,70,Austrian Grand Prix,2018,red_bull_ring,
23973,998,840,3,1,18,19,12,12,12,0,52,38.106,5287890,48,15,01:33.9,225.927,1,Finished,stroll,williams,9,British Grand Prix,2018,silverstone,
23999,999,840,3,3,18,18,\N,R,17,0,53,\N,\N,35,19,01:18.9,208.802,5,Engine,stroll,williams,10,German Grand Prix,2018,hockenheimring,
24019,1000,840,3,1,18,15,17,17,17,0,68,\N,\N,51,12,01:22.7,190.8,12,+2 Laps,stroll,williams,11,Hungarian Grand Prix,2018,hungaroring,
24035,1001,840,3,3,18,17,13,13,13,0,43,\N,\N,39,16,01:49.3,230.717,11,+1 Lap,stroll,williams,13,Belgian Grand Prix,2018,spa,
24051,1002,840,3,1,18,10,10,10,9,2,52,\N,\N,52,9,01:24.1,248.106,11,+1 Lap,stroll,williams,14,Italian Grand Prix,2018,monza,
24076,1003,840,3,1,18,20,14,14,14,0,60,\N,\N,53,17,01:46.0,171.897,11,+1 Lap,stroll,williams,15,Singapore Grand Prix,2018,marina_bay,
24097,1004,840,3,1,18,14,15,15,15,0,52,\N,\N,44,14,01:39.4,211.724,11,+1 Lap,stroll,williams,71,Russian Grand Prix,2018,sochi,
24119,1005,840,3,3,18,14,17,17,17,0,52,\N,\N,41,5,01:33.4,223.934,11,+1 Lap,stroll,williams,22,Japanese Grand Prix,2018,suzuka,
24136,1006,840,3,6,18,15,14,14,14,0,54,\N,\N,38,10,01:39.6,199.173,12,+2 Laps,stroll,williams,69,United States Grand Prix,2018,americas,
24154,1007,840,3,3,18,17,12,12,12,0,69,\N,\N,27,18,01:23.0,186.717,12,+2 Laps,stroll,williams,32,Mexican Grand Prix,2018,rodriguez,
24180,1008,840,3,3,18,19,18,18,18,0,69,\N,\N,68,5,01:11.8,216.197,12,+2 Laps,stroll,williams,18,Brazilian Grand Prix,2018,interlagos,
24195,1009,840,3,1,18,20,13,13,13,0,54,\N,\N,53,16,01:44.0,192.192,11,+1 Lap,stroll,williams,24,Abu Dhabi Grand Prix,2018,yas_marina,
24211,1010,840,211,1,18,16,9,9,9,2,57,\N,\N,29,7,01:27.6,218.011,11,+1 Lap,stroll,racing_point,1,Australian Grand Prix,2019,albert_park,
24236,1011,840,211,3,18,18,14,14,14,0,56,\N,\N,31,17,01:37.0,200.781,11,+1 Lap,stroll,racing_point,3,Bahrain Grand Prix,2019,bahrain,
24254,1012,840,211,3,18,16,12,12,12,0,55,\N,\N,46,7,01:36.7,202.978,11,+1 Lap,stroll,racing_point,17,Chinese Grand Prix,2019,shanghai,
24271,1013,840,211,1,18,13,9,9,9,2,51,+1:43.816,5616758,38,12,01:46.0,203.858,1,Finished,stroll,racing_point,73,Azerbaijan Grand Prix,2019,BAK,
24301,1014,840,211,1,18,16,\N,R,19,0,44,\N,\N,28,20,01:23.2,201.355,4,Collision,stroll,racing_point,4,Spanish Grand Prix,2019,catalunya,
24321,1015,840,211,1,18,17,16,16,16,0,77,\N,\N,45,12,01:16.4,157.284,11,+1 Lap,stroll,racing_point,6,Monaco Grand Prix,2019,monaco,
24334,1016,840,211,1,18,17,9,9,9,2,69,\N,\N,47,8,01:16.0,206.456,11,+1 Lap,stroll,racing_point,7,Canadian Grand Prix,2019,villeneuve,
24358,1017,840,211,1,18,17,13,13,13,0,52,\N,\N,44,9,01:34.9,221.558,11,+1 Lap,stroll,racing_point,34,French Grand Prix,2019,ricard,
24379,1018,840,211,1,18,14,14,14,14,0,70,\N,\N,57,17,01:09.3,224.35,11,+1 Lap,stroll,racing_point,70,Austrian Grand Prix,2019,red_bull_ring,
24398,1019,840,211,3,18,18,13,13,13,0,52,+1:21.086,4949538,49,6,01:29.4,237.248,1,Finished,stroll,racing_point,9,British Grand Prix,2019,silverstone,
24409,1020,840,211,15,18,15,4,4,4,12,64,8.966,6280241,61,8,01:17.8,211.566,1,Finished,stroll,racing_point,10,German Grand Prix,2019,hockenheimring,
24442,1021,840,211,3,18,18,17,17,17,0,68,\N,\N,52,6,01:20.6,195.67,12,+2 Laps,stroll,racing_point,11,Hungarian Grand Prix,2019,hungaroring,
24455,1022,840,211,3,18,16,10,10,10,1,44,+1:49.838,5135548,34,10,01:48.4,232.697,1,Finished,stroll,racing_point,13,Belgian Grand Prix,2019,spa,
24477,1023,840,211,3,18,9,12,12,12,0,52,\N,\N,31,12,01:24.2,247.784,11,+1 Lap,stroll,racing_point,14,Italian Grand Prix,2019,monza,
24498,1024,840,211,6,18,16,13,13,13,0,61,36.419,7150086,57,6,01:44.9,173.76,1,Finished,stroll,racing_point,15,Singapore Grand Prix,2019,marina_bay,
24516,1025,840,211,1,18,14,11,11,11,0,53,+1:00.821,5679813,53,15,01:38.6,213.493,1,Finished,stroll,racing_point,71,Russian Grand Prix,2019,sochi,
24534,1026,840,211,1,18,12,9,9,9,2,51,\N,\N,26,14,01:34.7,220.721,11,+1 Lap,stroll,racing_point,22,Japanese Grand Prix,2019,suzuka,
24557,1027,840,211,1,18,16,12,12,12,0,70,\N,\N,68,15,01:20.9,191.473,11,+1 Lap,stroll,racing_point,32,Mexican Grand Prix,2019,rodriguez,
24578,1028,840,211,3,18,14,13,13,13,0,55,\N,\N,42,13,01:40.4,197.716,11,+1 Lap,stroll,racing_point,69,United States Grand Prix,2019,americas,
24604,1029,840,211,3,18,17,19,19,19,0,65,\N,\N,65,10,01:12.6,213.66,22,Suspension,stroll,racing_point,18,Brazilian Grand Prix,2019,interlagos,
24625,1030,840,211,3,18,12,\N,R,20,0,45,\N,\N,25,17,01:43.3,193.507,23,Brakes,stroll,racing_point,24,Abu Dhabi Grand Prix,2019,yas_marina,
24643,1031,840,211,0,18,9,\N,R,18,0,20,\N,\N,4,18,01:10.3,221.039,5,Engine,stroll,racing_point,70,Austrian Grand Prix,2020,red_bull_ring,
24652,1032,840,211,1,18,12,7,7,7,6,71,+1:02.453,5033136,65,10,01:07.8,229.162,1,Finished,stroll,racing_point,70,Styrian Grand Prix,2020,red_bull_ring,
24669,1033,840,211,6,18,3,4,4,4,12,70,57.579,5830052,68,3,01:19.0,199.708,1,Finished,stroll,racing_point,11,Hungarian Grand Prix,2020,hungaroring,
24694,1034,840,211,1,18,6,9,9,9,2,52,37.311,5318594,44,13,01:30.5,234.402,1,Finished,stroll,racing_point,9,British Grand Prix,2020,silverstone,
24711,1035,840,211,3,18,6,6,6,6,8,52,42.538,4824531,45,15,01:30.9,233.365,1,Finished,stroll,racing_point,9,70th Anniversary Grand Prix,2020,silverstone,
24729,1036,840,211,3,18,5,4,4,4,12,65,\N,\N,56,8,01:22.0,204.306,11,+1 Lap,stroll,racing_point,4,Spanish Grand Prix,2020,catalunya,
24754,1037,840,211,1,18,9,9,9,9,2,44,52.603,5101364,34,13,01:49.1,231.036,1,Finished,stroll,racing_point,13,Belgian Grand Prix,2020,spa,
24768,1038,840,211,1,18,8,3,3,3,15,53,3.358,6429414,42,3,01:23.9,248.576,1,Finished,stroll,racing_point,14,Italian Grand Prix,2020,monza,
24798,1039,840,211,6,18,6,\N,R,13,0,42,\N,\N,42,12,01:22.1,230.077,29,Puncture,stroll,racing_point,76,Tuscan Grand Prix,2020,mugello,
24825,1040,840,211,0,18,12,\N,R,20,0,0,\N,\N,\N,0,\N,\N,4,Collision,stroll,racing_point,71,Russian Grand Prix,2020,sochi,
24865,1042,840,211,3,18,12,\N,R,20,0,51,\N,\N,45,18,01:21.7,205.043,130,Collision damage,stroll,racing_point,75,Portuguese Grand Prix,2020,portimao,
24878,1043,840,211,6,18,15,13,13,13,0,63,29.163,5341593,46,13,01:18.4,225.528,1,Finished,stroll,racing_point,21,Emilia Romagna Grand Prix,2020,imola,
24894,1044,840,211,3,18,1,9,9,9,2,58,+1:12.353,6211666,55,10,01:39.9,192.319,1,Finished,stroll,racing_point,5,Turkish Grand Prix,2020,istanbul,
24924,1045,840,211,1,18,13,\N,R,19,0,2,\N,\N,\N,0,\N,\N,4,Collision,stroll,racing_point,3,Bahrain Grand Prix,2020,bahrain,
24928,1046,840,211,1,18,10,3,3,3,15,87,11.869,5486983,85,14,00:57.4,222.255,1,Finished,stroll,racing_point,3,Sakhir Grand Prix,2020,bahrain,
24955,1047,840,211,1,18,8,10,10,10,1,55,+1:42.738,5790314,41,9,01:41.9,196.281,1,Finished,stroll,racing_point,24,Abu Dhabi Grand Prix,2020,yas_marina,
25351,1051,840,117,1,18,12,6,6,6,8,57,+1:21.274,5149745,44,17,01:27.4,221.713,1,Finished,stroll,aston_martin,78,Qatar Grand Prix,2021,losail,
24975,1052,840,117,3,18,10,10,10,10,1,56,86.713,5610610,31,9,01:34.9,205.378,1,Finished,stroll,aston_martin,3,Bahrain Grand Prix,2021,bahrain,
24993,1053,840,117,6,18,10,8,8,8,4,63,56.909,7411507,59,8,01:18.8,224.32,1,Finished,stroll,aston_martin,21,Emilia Romagna Grand Prix,2021,imola,
25019,1054,840,117,6,18,17,14,14,14,0,65,\N,\N,59,9,01:22.0,204.352,11,+1 Lap,stroll,aston_martin,75,Portuguese Grand Prix,2021,portimao,
25036,1055,840,117,3,18,11,11,11,11,0,65,\N,\N,47,11,01:22.6,203.735,11,+1 Lap,stroll,aston_martin,4,Spanish Grand Prix,2021,catalunya,
25053,1056,840,117,1,18,13,8,8,8,4,77,\N,\N,74,8,01:14.7,160.875,11,+1 Lap,stroll,aston_martin,6,Monaco Grand Prix,2021,monaco,
25084,1057,840,117,0,18,19,\N,R,19,0,29,\N,\N,28,16,01:46.2,203.478,3,Accident,stroll,aston_martin,73,Azerbaijan Grand Prix,2021,BAK,
25113,1058,840,117,1,18,9,8,8,8,4,70,\N,\N,32,14,01:09.8,222.746,11,+1 Lap,stroll,aston_martin,70,Styrian Grand Prix,2021,red_bull_ring,
25095,1059,840,117,1,18,19,10,10,10,1,53,+1:31.946,5337716,44,9,01:37.8,214.981,1,Finished,stroll,aston_martin,34,French Grand Prix,2021,ricard,
25138,1060,840,117,3,18,9,13,13,13,0,70,\N,\N,54,12,01:08.7,226.405,11,+1 Lap,stroll,aston_martin,70,Austrian Grand Prix,2021,red_bull_ring,
25153,1061,840,117,3,18,14,8,8,8,4,52,+1:14.289,7177573,48,12,01:32.0,230.537,1,Finished,stroll,aston_martin,9,British Grand Prix,2021,silverstone,
25184,1062,840,117,0,18,12,\N,R,19,0,0,\N,\N,\N,0,\N,\N,4,Collision,stroll,aston_martin,11,Hungarian Grand Prix,2021,hungaroring,
25205,1063,840,117,0,18,19,20,20,20,0,1,44.108,251179,\N,0,\N,\N,1,Finished,stroll,aston_martin,13,Belgian Grand Prix,2021,spa,
25217,1064,840,117,1,18,12,12,12,12,0,70,\N,\N,57,15,01:15.6,202.78,12,+2 Laps,stroll,aston_martin,39,Dutch Grand Prix,2021,zandvoort,
25232,1065,840,117,1,18,9,7,7,7,6,53,15.804,4930169,52,13,01:25.9,242.912,1,Finished,stroll,aston_martin,14,Italian Grand Prix,2021,monza,
25256,1066,840,117,3,18,7,11,11,11,0,53,+1:46.198,5547199,35,17,01:40.5,209.555,1,Finished,stroll,aston_martin,71,Russian Grand Prix,2021,sochi,
25274,1067,840,117,1,18,8,9,9,9,2,58,+1:22.018,5546121,58,6,01:32.6,207.506,1,Finished,stroll,aston_martin,5,Turkish Grand Prix,2021,istanbul,
25297,1069,840,117,3,18,13,12,12,12,0,55,\N,\N,36,14,01:41.2,196.135,11,+1 Lap,stroll,aston_martin,69,United States Grand Prix,2021,americas,
25319,1070,840,117,3,18,20,14,14,14,0,69,\N,\N,61,12,01:20.9,191.454,12,+2 Laps,stroll,aston_martin,32,Mexico City Grand Prix,2021,rodriguez,
25345,1071,840,117,6,18,14,\N,R,20,0,47,\N,\N,25,20,01:15.3,205.887,130,Collision damage,stroll,aston_martin,18,São Paulo Grand Prix,2021,interlagos,
25376,1072,840,117,6,18,18,11,11,11,0,50,+1:17.212,7652330,45,14,01:32.8,239.498,1,Finished,stroll,aston_martin,77,Saudi Arabian Grand Prix,2021,jeddah,
25398,1073,840,117,3,18,13,13,13,13,0,57,\N,\N,48,13,01:28.6,214.657,11,+1 Lap,stroll,aston_martin,24,Abu Dhabi Grand Prix,2021,yas_marina,
24217,1010,841,51,1,99,14,15,15,15,0,57,\N,\N,29,14,01:28.5,215.766,11,+1 Lap,giovinazzi,alfa,1,Australian Grand Prix,2019,albert_park,
24233,1011,841,51,3,99,16,11,11,11,0,57,+1:04.599,5725894,42,7,01:35.2,204.575,1,Finished,giovinazzi,alfa,3,Bahrain Grand Prix,2019,bahrain,
24257,1012,841,51,3,99,19,15,15,15,0,55,\N,\N,32,14,01:38.0,200.142,11,+1 Lap,giovinazzi,alfa,17,Chinese Grand Prix,2019,shanghai,
24274,1013,841,51,1,99,17,12,12,12,0,50,\N,\N,45,11,01:46.0,203.935,11,+1 Lap,giovinazzi,alfa,73,Azerbaijan Grand Prix,2019,BAK,
24298,1014,841,51,3,99,18,16,16,16,0,66,47.691,5798134,64,15,01:21.8,204.782,1,Finished,giovinazzi,alfa,4,Spanish Grand Prix,2019,catalunya,
24324,1015,841,51,1,99,18,19,19,19,0,76,\N,\N,46,11,01:16.3,157.448,12,+2 Laps,giovinazzi,alfa,6,Monaco Grand Prix,2019,monaco,
24338,1016,841,51,1,99,12,13,13,13,0,69,\N,\N,69,14,01:16.4,205.586,11,+1 Lap,giovinazzi,alfa,7,Canadian Grand Prix,2019,villeneuve,
24361,1017,841,51,3,99,10,16,16,16,0,52,\N,\N,50,13,01:35.1,221.113,11,+1 Lap,giovinazzi,alfa,34,French Grand Prix,2019,ricard,
24375,1018,841,51,1,99,7,10,10,10,1,70,\N,\N,57,13,01:09.1,225.12,11,+1 Lap,giovinazzi,alfa,70,Austrian Grand Prix,2019,red_bull_ring,
24403,1019,841,51,0,99,11,\N,R,18,0,18,\N,\N,17,18,01:32.5,229.36,20,Spun off,giovinazzi,alfa,9,British Grand Prix,2019,silverstone,
24418,1020,841,51,10,99,11,13,13,13,0,64,43.849,6315124,60,14,01:19.3,207.646,1,Finished,giovinazzi,alfa,10,German Grand Prix,2019,hockenheimring,
24443,1021,841,51,1,99,17,18,18,18,0,68,\N,\N,64,19,01:23.1,189.712,12,+2 Laps,giovinazzi,alfa,11,Hungarian Grand Prix,2019,hungaroring,
24463,1022,841,51,1,99,18,18,18,18,0,42,\N,\N,31,6,01:47.6,234.421,3,Accident,giovinazzi,alfa,13,Belgian Grand Prix,2019,spa,
24474,1023,841,51,1,99,10,9,9,9,2,52,\N,\N,44,15,01:24.5,246.793,11,+1 Lap,giovinazzi,alfa,14,Italian Grand Prix,2019,monza,
24495,1024,841,51,3,99,10,10,10,10,1,61,27.855,7141522,59,10,01:45.6,172.553,1,Finished,giovinazzi,alfa,15,Singapore Grand Prix,2019,marina_bay,
24520,1025,841,51,3,99,12,15,15,15,0,53,+1:13.346,5692338,51,16,01:38.7,213.309,1,Finished,giovinazzi,alfa,71,Russian Grand Prix,2019,sochi,
24539,1026,841,51,3,99,11,14,14,14,0,51,\N,\N,51,6,01:32.4,226.322,11,+1 Lap,giovinazzi,alfa,22,Japanese Grand Prix,2019,suzuka,
24559,1027,841,51,1,99,15,14,14,14,0,70,\N,\N,65,16,01:21.0,191.255,11,+1 Lap,giovinazzi,alfa,32,Mexican Grand Prix,2019,rodriguez,
24579,1028,841,51,3,99,16,14,14,14,0,55,\N,\N,41,10,01:40.0,198.539,11,+1 Lap,giovinazzi,alfa,69,United States Grand Prix,2019,americas,
24590,1029,841,51,3,99,12,5,5,5,10,71,10.201,5604879,49,14,01:13.0,212.44,1,Finished,giovinazzi,alfa,18,Brazilian Grand Prix,2019,interlagos,
24621,1030,841,51,3,99,16,16,16,16,0,54,\N,\N,28,15,01:43.3,193.639,11,+1 Lap,giovinazzi,alfa,24,Abu Dhabi Grand Prix,2019,yas_marina,
24634,1031,841,51,6,99,18,9,9,9,2,71,21.146,5476885,70,9,01:08.8,225.954,1,Finished,giovinazzi,alfa,70,Austrian Grand Prix,2020,red_bull_ring,
24659,1032,841,51,1,99,19,14,14,14,0,70,\N,\N,54,15,01:08.5,226.891,11,+1 Lap,giovinazzi,alfa,70,Styrian Grand Prix,2020,red_bull_ring,
24682,1033,841,51,6,99,19,17,17,17,0,69,\N,\N,44,11,01:20.1,196.908,11,+1 Lap,giovinazzi,alfa,11,Hungarian Grand Prix,2020,hungaroring,
24699,1034,841,51,1,99,15,14,14,14,0,52,54.205,5335488,49,17,01:31.0,233.109,1,Finished,giovinazzi,alfa,9,British Grand Prix,2020,silverstone,
24722,1035,841,51,3,99,19,17,17,17,0,51,\N,\N,37,19,01:31.8,230.954,11,+1 Lap,giovinazzi,alfa,9,70th Anniversary Grand Prix,2020,silverstone,
24741,1036,841,51,3,99,20,16,16,16,0,65,\N,\N,47,6,01:21.8,204.863,11,+1 Lap,giovinazzi,alfa,4,Spanish Grand Prix,2020,catalunya,
24763,1037,841,51,0,99,18,\N,R,18,0,9,\N,\N,9,19,01:51.8,225.545,3,Accident,giovinazzi,alfa,13,Belgian Grand Prix,2020,spa,
24781,1038,841,51,6,99,18,16,16,16,0,53,55.199,6481255,43,14,01:24.9,245.766,1,Finished,giovinazzi,alfa,14,Italian Grand Prix,2020,monza,
24802,1039,841,51,0,99,17,\N,R,17,0,5,\N,\N,4,16,02:13.8,141.111,4,Collision,giovinazzi,alfa,76,Tuscan Grand Prix,2020,mugello,
24816,1040,841,51,1,99,17,11,11,11,0,52,\N,\N,44,16,01:39.8,211.021,11,+1 Lap,giovinazzi,alfa,71,Russian Grand Prix,2020,sochi,
24835,1041,841,51,3,99,14,10,10,10,1,60,40.035,5789676,38,12,01:30.9,203.861,1,Finished,giovinazzi,alfa,20,Eifel Grand Prix,2020,nurburgring,
24860,1042,841,51,1,99,17,15,15,15,0,65,\N,\N,46,20,01:21.9,204.544,11,+1 Lap,giovinazzi,alfa,75,Portuguese Grand Prix,2020,portimao,
24875,1043,841,51,1,99,20,10,10,10,1,63,26.398,5338828,61,15,01:18.8,224.286,1,Finished,giovinazzi,alfa,21,Emilia Romagna Grand Prix,2020,imola,
24905,1044,841,51,1,99,10,\N,R,20,0,11,\N,\N,11,20,01:51.1,172.934,6,Gearbox,giovinazzi,alfa,5,Turkish Grand Prix,2020,istanbul,
24921,1045,841,51,6,99,16,16,16,16,0,56,\N,\N,22,14,01:34.5,206.092,11,+1 Lap,giovinazzi,alfa,3,Bahrain Grand Prix,2020,bahrain,
24938,1046,841,51,3,99,14,13,13,13,0,87,24.111,5499225,56,4,00:56.9,224.212,1,Finished,giovinazzi,alfa,3,Sakhir Grand Prix,2020,bahrain,
24961,1047,841,51,1,99,14,16,16,16,0,54,\N,\N,29,7,01:41.7,196.65,11,+1 Lap,giovinazzi,alfa,24,Abu Dhabi Grand Prix,2020,yas_marina,
25360,1051,841,51,3,99,18,15,15,15,0,56,\N,\N,40,18,01:27.8,220.534,11,+1 Lap,giovinazzi,alfa,78,Qatar Grand Prix,2021,losail,
24977,1052,841,51,3,99,12,12,12,12,0,55,\N,\N,32,13,01:35.1,204.823,11,+1 Lap,giovinazzi,alfa,3,Bahrain Grand Prix,2021,bahrain,
24999,1053,841,51,10,99,17,14,14,14,0,62,\N,\N,57,16,01:19.5,222.378,11,+1 Lap,giovinazzi,alfa,21,Emilia Romagna Grand Prix,2021,imola,
25017,1054,841,51,6,99,12,12,12,12,0,65,\N,\N,60,13,01:22.2,203.862,11,+1 Lap,giovinazzi,alfa,75,Portuguese Grand Prix,2021,portimao,
25040,1055,841,51,3,99,14,15,15,15,0,65,\N,\N,42,13,01:22.8,203.255,11,+1 Lap,giovinazzi,alfa,4,Spanish Grand Prix,2021,catalunya,
25055,1056,841,51,1,99,10,10,10,10,1,77,\N,\N,41,13,01:15.3,159.472,11,+1 Lap,giovinazzi,alfa,6,Monaco Grand Prix,2021,monaco,
25076,1057,841,51,10,99,20,11,11,11,0,51,10.254,8026664,44,9,01:45.6,204.696,1,Finished,giovinazzi,alfa,73,Azerbaijan Grand Prix,2021,BAK,
25120,1058,841,51,1,99,15,15,15,15,0,70,\N,\N,39,12,01:09.7,222.95,11,+1 Lap,giovinazzi,alfa,70,Styrian Grand Prix,2021,red_bull_ring,
25100,1059,841,51,1,99,13,15,15,15,0,52,\N,\N,36,16,01:38.7,213.077,11,+1 Lap,giovinazzi,alfa,34,French Grand Prix,2021,ricard,
25139,1060,841,51,3,99,15,14,14,14,0,70,\N,\N,55,17,01:09.0,225.149,11,+1 Lap,giovinazzi,alfa,70,Austrian Grand Prix,2021,red_bull_ring,
25158,1061,841,51,3,99,15,13,13,13,0,51,\N,\N,49,15,01:32.3,229.653,11,+1 Lap,giovinazzi,alfa,9,British Grand Prix,2021,silverstone,
25178,1062,841,51,15,99,21,13,13,13,0,69,\N,\N,44,12,01:22.7,190.625,11,+1 Lap,giovinazzi,alfa,11,Hungarian Grand Prix,2021,hungaroring,
25198,1063,841,51,0,99,14,13,13,13,0,1,24.163,231234,\N,0,\N,\N,1,Finished,giovinazzi,alfa,13,Belgian Grand Prix,2021,spa,
25219,1064,841,51,3,99,7,14,14,14,0,70,\N,\N,66,12,01:15.1,204.091,12,+2 Laps,giovinazzi,alfa,39,Dutch Grand Prix,2021,zandvoort,
25238,1065,841,51,3,99,7,13,13,13,0,53,27.216,4941581,50,10,01:25.7,243.295,1,Finished,giovinazzi,alfa,14,Italian Grand Prix,2021,monza,
25261,1066,841,51,3,99,17,16,16,16,0,52,\N,\N,39,8,01:39.1,212.53,11,+1 Lap,giovinazzi,alfa,71,Russian Grand Prix,2021,sochi,
25276,1067,841,51,1,99,16,11,11,11,0,57,\N,\N,57,13,01:32.9,206.845,11,+1 Lap,giovinazzi,alfa,5,Turkish Grand Prix,2021,istanbul,
25296,1069,841,51,3,99,12,11,11,11,0,55,\N,\N,44,12,01:41.1,196.221,11,+1 Lap,giovinazzi,alfa,69,United States Grand Prix,2021,americas,
25316,1070,841,51,1,99,11,11,11,11,0,70,\N,\N,68,16,01:21.5,190.061,11,+1 Lap,giovinazzi,alfa,32,Mexico City Grand Prix,2021,rodriguez,
25339,1071,841,51,10,99,13,14,14,14,0,70,\N,\N,44,14,01:14.2,208.985,11,+1 Lap,giovinazzi,alfa,18,São Paulo Grand Prix,2021,interlagos,
25374,1072,841,51,3,99,10,9,9,9,2,50,58.505,7633623,37,15,01:32.9,239.34,1,Finished,giovinazzi,alfa,77,Saudi Arabian Grand Prix,2021,jeddah,
