resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rankfast,fastestLapTime,fastestLapSpeed,statusId,status,driverRef,constructorRef,circuitId,name,year,circuitRef,rank_yrs_exp_driver,rank_wins_driver,rank_quali_wins_driver
24750,1037,839,4,31,6,5,5,5,10.0,44,40.65,5089411,44,10,01:48.5,232.305,1,Finished,ocon,renault,13,Belgian Grand Prix,2020,spa,14.0,10.0,13.0
24765,1037,832,1,55,7,\N,W,20,0.0,0,\N,\N,\N,0,\N,\N,43,Exhaust,sainz,mclaren,13,Belgian Grand Prix,2020,spa,10.0,13.0,13.0
24755,1037,815,211,11,8,10,10,10,1.0,44,53.179,5101940,20,9,01:48.4,232.628,1,Finished,perez,racing_point,13,Belgian Grand Prix,2020,spa,5.0,8.0,13.0
24754,1037,840,211,18,9,9,9,9,2.0,44,52.603,5101364,34,13,01:49.1,231.036,1,Finished,stroll,racing_point,13,Belgian Grand Prix,2020,spa,14.0,13.0,9.0
24752,1037,846,1,4,10,7,7,7,6.0,44,43.774,5092535,39,11,01:48.6,232.279,1,Finished,norris,mclaren,13,Belgian Grand Prix,2020,spa,20.0,13.0,9.0
24756,1037,826,213,26,11,11,11,11,0.0,44,+1:10.200,5118961,28,15,01:49.8,229.572,1,Finished,kvyat,alphatauri,13,Belgian Grand Prix,2020,spa,14.0,13.0,13.0
24753,1037,842,213,10,12,8,8,8,4.0,44,47.371,5096132,29,3,01:47.8,233.815,1,Finished,gasly,alphatauri,13,Belgian Grand Prix,2020,spa,14.0,10.0,13.0
24759,1037,844,6,16,13,14,14,14,0.0,44,+1:14.920,5123681,26,4,01:47.8,233.813,1,Finished,leclerc,ferrari,13,Belgian Grand Prix,2020,spa,18.0,8.0,7.0
24758,1037,20,6,5,14,13,13,13,0.0,44,+1:12.894,5121655,31,16,01:50.0,229.309,1,Finished,vettel,ferrari,13,Belgian Grand Prix,2020,spa,3.0,2.0,2.0
24764,1037,847,3,63,15,\N,R,19,0.0,9,\N,\N,5,18,01:51.8,225.624,138,Debris,russell,williams,13,Belgian Grand Prix,2020,spa,20.0,13.0,13.0
24757,1037,8,51,7,16,12,12,12,0.0,44,+1:11.504,5120265,28,14,01:49.8,229.593,1,Finished,raikkonen,alfa,13,Belgian Grand Prix,2020,spa,1.0,4.0,4.0
24760,1037,154,210,8,17,15,15,15,0.0,44,+1:16.793,5125554,28,17,01:50.0,229.184,1,Finished,grosjean,haas,13,Belgian Grand Prix,2020,spa,7.0,13.0,13.0
24763,1037,841,51,99,18,\N,R,18,0.0,9,\N,\N,9,19,01:51.8,225.545,3,Accident,giovinazzi,alfa,13,Belgian Grand Prix,2020,spa,20.0,13.0,13.0
24761,1037,849,3,6,19,16,16,16,0.0,44,+1:17.795,5126556,32,6,01:48.0,233.362,1,Finished,latifi,williams,13,Belgian Grand Prix,2020,spa,23.0,13.0,13.0
24762,1037,825,210,20,20,17,17,17,0.0,44,+1:25.540,5134301,37,7,01:48.1,233.287,1,Finished,kevin_magnussen,haas,13,Belgian Grand Prix,2020,spa,12.0,13.0,13.0
24772,1038,1,131,44,1,7,7,7,7.0,53,17.245,6443301,34,1,01:22.7,252.033,1,Finished,hamilton,mercedes,14,Italian Grand Prix,2020,monza,3.0,1.0,1.0
24770,1038,822,131,77,2,5,5,5,10.0,53,7.108,6433164,51,5,01:24.0,248.386,1,Finished,bottas,mercedes,14,Italian Grand Prix,2020,monza,7.0,6.0,4.0
24767,1038,832,1,55,3,2,2,2,18.0,53,0.415,6426471,40,2,01:23.9,248.62,1,Finished,sainz,mclaren,14,Italian Grand Prix,2020,monza,10.0,13.0,13.0
24775,1038,815,211,11,4,10,10,10,1.0,53,23.224,6449280,50,8,01:24.3,247.282,1,Finished,perez,racing_point,14,Italian Grand Prix,2020,monza,5.0,8.0,13.0
24782,1038,830,9,33,5,\N,R,17,0.0,30,\N,\N,10,17,01:25.5,243.804,131,Power Unit,max_verstappen,red_bull,14,Italian Grand Prix,2020,monza,10.0,5.0,6.0
24769,1038,846,1,4,6,4,4,4,12.0,53,6,6432056,50,7,01:24.2,247.587,1,Finished,norris,mclaren,14,Italian Grand Prix,2020,monza,20.0,13.0,9.0
24771,1038,817,4,3,7,6,6,6,8.0,53,8.391,6434447,38,4,01:23.9,248.573,1,Finished,ricciardo,renault,14,Italian Grand Prix,2020,monza,5.0,7.0,8.0
24768,1038,840,211,18,8,3,3,3,15.0,53,3.358,6429414,42,3,01:23.9,248.576,1,Finished,stroll,racing_point,14,Italian Grand Prix,2020,monza,14.0,13.0,9.0
24780,1038,848,9,23,9,15,15,15,0.0,53,37.533,6463589,48,15,01:24.9,245.564,1,Finished,albon,red_bull,14,Italian Grand Prix,2020,monza,23.0,13.0,13.0
24766,1038,842,213,10,10,1,1,1,25.0,53,47:06.1,6426056,34,6,01:24.0,248.162,1,Finished,gasly,alphatauri,14,Italian Grand Prix,2020,monza,14.0,10.0,13.0
24774,1038,826,213,26,11,9,9,9,2.0,53,22.208,6448264,44,10,01:24.5,246.863,1,Finished,kvyat,alphatauri,14,Italian Grand Prix,2020,monza,14.0,13.0,13.0
24773,1038,839,4,31,12,8,8,8,4.0,53,18.691,6444747,52,11,01:24.5,246.831,1,Finished,ocon,renault,14,Italian Grand Prix,2020,monza,14.0,10.0,13.0
24783,1038,844,6,16,13,\N,R,18,0.0,23,\N,\N,19,19,01:26.0,242.424,3,Accident,leclerc,ferrari,14,Italian Grand Prix,2020,monza,18.0,8.0,7.0
24778,1038,8,51,7,14,13,13,13,0.0,53,36.312,6462368,29,13,01:24.8,245.827,1,Finished,raikkonen,alfa,14,Italian Grand Prix,2020,monza,1.0,4.0,4.0
24784,1038,825,210,20,15,\N,R,19,0.0,17,\N,\N,10,18,01:25.8,243.099,131,Power Unit,kevin_magnussen,haas,14,Italian Grand Prix,2020,monza,12.0,13.0,13.0
24777,1038,154,210,8,16,12,12,12,0.0,53,35.164,6461220,48,12,01:24.8,245.972,1,Finished,grosjean,haas,14,Italian Grand Prix,2020,monza,7.0,13.0,13.0
24785,1038,20,6,5,17,\N,R,20,0.0,6,\N,\N,4,20,01:27.1,239.415,23,Brakes,vettel,ferrari,14,Italian Grand Prix,2020,monza,3.0,2.0,2.0
24781,1038,841,51,99,18,16,16,16,0.0,53,55.199,6481255,43,14,01:24.9,245.766,1,Finished,giovinazzi,alfa,14,Italian Grand Prix,2020,monza,20.0,13.0,13.0
24779,1038,847,3,63,19,14,14,14,0.0,53,36.593,6462649,39,9,01:24.4,247.033,1,Finished,russell,williams,14,Italian Grand Prix,2020,monza,20.0,13.0,13.0
24776,1038,849,3,6,20,11,11,11,0.0,53,32.876,6458932,39,16,01:25.0,245.353,1,Finished,latifi,williams,14,Italian Grand Prix,2020,monza,23.0,13.0,13.0
24786,1039,1,131,44,1,1,1,1,26.0,59,19:35.1,8375060,58,1,01:18.8,239.518,1,Finished,hamilton,mercedes,76,Tuscan Grand Prix,2020,mugello,3.0,1.0,1.0
24787,1039,822,131,77,2,2,2,2,18.0,59,4.88,8379940,53,2,01:19.4,237.712,1,Finished,bottas,mercedes,76,Tuscan Grand Prix,2020,mugello,7.0,6.0,4.0
24804,1039,830,9,33,3,\N,R,19,0.0,0,\N,\N,\N,0,\N,\N,4,Collision,max_verstappen,red_bull,76,Tuscan Grand Prix,2020,mugello,10.0,5.0,6.0
24788,1039,848,9,23,4,3,3,3,15.0,59,8.064,8383124,51,3,01:20.0,235.909,1,Finished,albon,red_bull,76,Tuscan Grand Prix,2020,mugello,23.0,13.0,13.0
24793,1039,844,6,16,5,8,8,8,4.0,59,28.345,8403405,50,9,01:21.2,232.453,1,Finished,leclerc,ferrari,76,Tuscan Grand Prix,2020,mugello,18.0,8.0,7.0
24798,1039,840,211,18,6,\N,R,13,0.0,42,\N,\N,42,12,01:22.1,230.077,29,Puncture,stroll,racing_point,76,Tuscan Grand Prix,2020,mugello,14.0,13.0,9.0
24790,1039,815,211,11,7,5,5,5,10.0,59,15.65,8390710,59,5,01:20.6,234.175,1,Finished,perez,racing_point,76,Tuscan Grand Prix,2020,mugello,5.0,8.0,13.0
24789,1039,817,4,3,8,4,4,4,12.0,59,10.417,8385477,57,4,01:20.4,234.774,1,Finished,ricciardo,renault,76,Tuscan Grand Prix,2020,mugello,5.0,7.0,8.0
24803,1039,832,1,55,9,\N,R,18,0.0,5,\N,\N,5,18,02:14.1,140.802,4,Collision,sainz,mclaren,76,Tuscan Grand Prix,2020,mugello,10.0,13.0,13.0
24799,1039,839,4,31,10,\N,R,14,0.0,7,\N,\N,6,15,02:11.8,143.27,23,Brakes,ocon,renault,76,Tuscan Grand Prix,2020,mugello,14.0,10.0,13.0
24791,1039,846,1,4,11,6,6,6,8.0,59,18.883,8393943,59,7,01:21.2,232.542,1,Finished,norris,mclaren,76,Tuscan Grand Prix,2020,mugello,20.0,13.0,9.0
24792,1039,826,213,26,12,7,7,7,6.0,59,21.756,8396816,51,10,01:21.5,231.8,1,Finished,kvyat,alphatauri,76,Tuscan Grand Prix,2020,mugello,14.0,13.0,13.0
24794,1039,8,51,7,13,9,9,9,2.0,59,29.77,8404830,59,6,01:21.2,232.64,1,Finished,raikkonen,alfa,76,Tuscan Grand Prix,2020,mugello,1.0,4.0,4.0
24795,1039,20,6,5,14,10,10,10,1.0,59,29.983,8405043,59,8,01:21.2,232.531,1,Finished,vettel,ferrari,76,Tuscan Grand Prix,2020,mugello,3.0,2.0,2.0
24797,1039,154,210,8,15,12,12,12,0.0,59,42.036,8417096,59,13,01:22.3,229.532,1,Finished,grosjean,haas,76,Tuscan Grand Prix,2020,mugello,7.0,13.0,13.0
24805,1039,842,213,10,16,\N,R,20,0.0,0,\N,\N,\N,0,\N,\N,4,Collision,gasly,alphatauri,76,Tuscan Grand Prix,2020,mugello,14.0,10.0,13.0
24802,1039,841,51,99,17,\N,R,17,0.0,5,\N,\N,4,16,02:13.8,141.111,4,Collision,giovinazzi,alfa,76,Tuscan Grand Prix,2020,mugello,20.0,13.0,13.0
24796,1039,847,3,63,18,11,11,11,0.0,59,32.404,8407464,58,11,01:21.6,231.269,1,Finished,russell,williams,76,Tuscan Grand Prix,2020,mugello,20.0,13.0,13.0
24800,1039,849,3,6,19,\N,R,15,0.0,6,\N,\N,6,14,02:11.4,143.736,4,Collision,latifi,williams,76,Tuscan Grand Prix,2020,mugello,23.0,13.0,13.0
24801,1039,825,210,20,20,\N,R,16,0.0,5,\N,\N,4,17,02:13.8,141.108,4,Collision,kevin_magnussen,haas,76,Tuscan Grand Prix,2020,mugello,12.0,13.0,13.0
24808,1040,1,131,44,1,3,3,3,15.0,53,22.729,5663093,48,7,01:38.1,214.66,1,Finished,hamilton,mercedes,71,Russian Grand Prix,2020,sochi,3.0,1.0,1.0
24807,1040,830,9,33,2,2,2,2,18.0,53,7.729,5648093,53,3,01:37.3,216.298,1,Finished,max_verstappen,red_bull,71,Russian Grand Prix,2020,sochi,10.0,5.0,6.0
24806,1040,822,131,77,3,1,1,1,26.0,53,34:00.4,5640364,51,1,01:37.0,216.972,1,Finished,bottas,mercedes,71,Russian Grand Prix,2020,sochi,7.0,6.0,4.0
24809,1040,815,211,11,4,4,4,4,12.0,53,30.558,5670922,52,8,01:38.1,214.515,1,Finished,perez,racing_point,71,Russian Grand Prix,2020,sochi,5.0,8.0,13.0
24810,1040,817,4,3,5,5,5,5,10.0,53,52.065,5692429,53,6,01:37.9,215.074,1,Finished,ricciardo,renault,71,Russian Grand Prix,2020,sochi,5.0,7.0,8.0
24824,1040,832,1,55,6,\N,R,19,0.0,0,\N,\N,\N,0,\N,\N,3,Accident,sainz,mclaren,71,Russian Grand Prix,2020,sochi,10.0,13.0,13.0
24812,1040,839,4,31,7,7,7,7,6.0,53,+1:08.006,5708370,48,13,01:39.2,212.191,1,Finished,ocon,renault,71,Russian Grand Prix,2020,sochi,14.0,10.0,13.0
24820,1040,846,1,4,8,15,15,15,0.0,52,\N,\N,50,5,01:37.4,216.198,11,+1 Lap,norris,mclaren,71,Russian Grand Prix,2020,sochi,20.0,13.0,9.0
24814,1040,842,213,10,9,9,9,9,2.0,53,+1:29.766,5730130,50,2,01:37.2,216.523,1,Finished,gasly,alphatauri,71,Russian Grand Prix,2020,sochi,14.0,10.0,13.0
24811,1040,844,6,16,10,6,6,6,8.0,53,+1:02.186,5702550,47,11,01:39.1,212.54,1,Finished,leclerc,ferrari,71,Russian Grand Prix,2020,sochi,18.0,8.0,7.0
24813,1040,826,213,26,11,8,8,8,4.0,53,+1:08.740,5709104,48,12,01:39.1,212.369,1,Finished,kvyat,alphatauri,71,Russian Grand Prix,2020,sochi,14.0,13.0,13.0
24825,1040,840,211,18,12,\N,R,20,0.0,0,\N,\N,\N,0,\N,\N,4,Collision,stroll,racing_point,71,Russian Grand Prix,2020,sochi,14.0,13.0,9.0
24823,1040,847,3,63,13,18,18,18,0.0,52,\N,\N,52,4,01:37.4,216.254,11,+1 Lap,russell,williams,71,Russian Grand Prix,2020,sochi,20.0,13.0,13.0
24818,1040,20,6,5,14,13,13,13,0.0,52,\N,\N,46,14,01:39.6,211.398,11,+1 Lap,vettel,ferrari,71,Russian Grand Prix,2020,sochi,3.0,2.0,2.0
24815,1040,848,9,23,15,10,10,10,1.0,53,+1:37.860,5738224,51,9,01:38.4,214.001,1,Finished,albon,red_bull,71,Russian Grand Prix,2020,sochi,23.0,13.0,13.0
24822,1040,154,210,8,16,17,17,17,0.0,52,\N,\N,44,15,01:39.6,211.343,11,+1 Lap,grosjean,haas,71,Russian Grand Prix,2020,sochi,7.0,13.0,13.0
24816,1040,841,51,99,17,11,11,11,0.0,52,\N,\N,44,16,01:39.8,211.021,11,+1 Lap,giovinazzi,alfa,71,Russian Grand Prix,2020,sochi,20.0,13.0,13.0
24817,1040,825,210,20,18,12,12,12,0.0,52,\N,\N,52,17,01:40.4,209.731,11,+1 Lap,kevin_magnussen,haas,71,Russian Grand Prix,2020,sochi,12.0,13.0,13.0
24819,1040,8,51,7,19,14,14,14,0.0,52,\N,\N,37,10,01:38.9,212.96,11,+1 Lap,raikkonen,alfa,71,Russian Grand Prix,2020,sochi,1.0,4.0,4.0
24821,1040,849,3,6,20,16,16,16,0.0,52,\N,\N,47,18,01:41.0,208.352,11,+1 Lap,latifi,williams,71,Russian Grand Prix,2020,sochi,23.0,13.0,13.0
24844,1041,822,131,77,1,\N,R,19,0.0,18,\N,\N,8,15,01:31.9,201.697,131,Power Unit,bottas,mercedes,20,Eifel Grand Prix,2020,nurburgring,7.0,6.0,4.0
24826,1041,1,131,44,2,1,1,1,25.0,60,35:49.6,5749641,58,2,01:28.1,210.253,1,Finished,hamilton,mercedes,20,Eifel Grand Prix,2020,nurburgring,3.0,1.0,1.0
24827,1041,830,9,33,3,2,2,2,19.0,60,4.47,5754111,60,1,01:28.1,210.267,1,Finished,max_verstappen,red_bull,20,Eifel Grand Prix,2020,nurburgring,10.0,5.0,6.0
24832,1041,844,6,16,4,7,7,7,6.0,60,30.814,5780455,54,10,01:30.7,204.303,1,Finished,leclerc,ferrari,20,Eifel Grand Prix,2020,nurburgring,18.0,8.0,7.0
24842,1041,848,9,23,5,\N,R,17,0.0,23,\N,\N,9,18,01:32.3,200.723,21,Radiator,albon,red_bull,20,Eifel Grand Prix,2020,nurburgring,23.0,13.0,13.0
24828,1041,817,4,3,6,3,3,3,15.0,60,14.613,5764254,53,3,01:29.6,206.876,1,Finished,ricciardo,renault,20,Eifel Grand Prix,2020,nurburgring,5.0,7.0,8.0
24843,1041,839,4,31,7,\N,R,18,0.0,22,\N,\N,21,19,01:33.2,198.873,6,Gearbox,ocon,renault,20,Eifel Grand Prix,2020,nurburgring,14.0,10.0,13.0
24841,1041,846,1,4,8,\N,R,16,0.0,42,\N,\N,40,17,01:32.3,200.727,131,Power Unit,norris,mclaren,20,Eifel Grand Prix,2020,nurburgring,20.0,13.0,9.0
24829,1041,815,211,11,9,4,4,4,12.0,60,16.07,5765711,58,4,01:29.7,206.608,1,Finished,perez,racing_point,20,Eifel Grand Prix,2020,nurburgring,5.0,8.0,13.0
24830,1041,832,1,55,10,5,5,5,10.0,60,21.905,5771546,53,6,01:30.1,205.625,1,Finished,sainz,mclaren,20,Eifel Grand Prix,2020,nurburgring,10.0,13.0,13.0
24836,1041,20,6,5,11,11,11,11,0.0,60,40.81,5790451,43,7,01:30.4,204.99,1,Finished,vettel,ferrari,20,Eifel Grand Prix,2020,nurburgring,3.0,2.0,2.0
24831,1041,842,213,10,12,6,6,6,8.0,60,22.766,5772407,53,5,01:30.1,205.668,1,Finished,gasly,alphatauri,20,Eifel Grand Prix,2020,nurburgring,14.0,10.0,13.0
24840,1041,826,213,26,13,15,15,15,0.0,60,55.588,5805229,41,16,01:32.2,200.975,1,Finished,kvyat,alphatauri,20,Eifel Grand Prix,2020,nurburgring,14.0,13.0,13.0
24835,1041,841,51,99,14,10,10,10,1.0,60,40.035,5789676,38,12,01:30.9,203.861,1,Finished,giovinazzi,alfa,20,Eifel Grand Prix,2020,nurburgring,20.0,13.0,13.0
24838,1041,825,210,20,15,13,13,13,0.0,60,49.585,5799226,37,8,01:30.5,204.881,1,Finished,kevin_magnussen,haas,20,Eifel Grand Prix,2020,nurburgring,12.0,13.0,13.0
24834,1041,154,210,8,16,9,9,9,2.0,60,39.081,5788722,54,14,01:31.6,202.407,1,Finished,grosjean,haas,20,Eifel Grand Prix,2020,nurburgring,7.0,13.0,13.0
24845,1041,847,3,63,17,\N,R,20,0.0,12,\N,\N,6,20,01:34.5,196.06,4,Collision,russell,williams,20,Eifel Grand Prix,2020,nurburgring,20.0,13.0,13.0
24839,1041,849,3,6,18,14,14,14,0.0,60,54.449,5804090,39,13,01:31.4,202.816,1,Finished,latifi,williams,20,Eifel Grand Prix,2020,nurburgring,23.0,13.0,13.0
24837,1041,8,51,7,19,12,12,12,0.0,60,41.476,5791117,54,9,01:30.5,204.755,1,Finished,raikkonen,alfa,20,Eifel Grand Prix,2020,nurburgring,1.0,4.0,4.0
24833,1041,807,211,27,20,8,8,8,4.0,60,32.596,5782237,58,11,01:30.7,204.256,1,Finished,hulkenberg,racing_point,20,Eifel Grand Prix,2020,nurburgring,7.0,13.0,9.0
24846,1042,1,131,44,1,1,1,1,26.0,66,29:56.8,5396828,63,1,01:18.7,212.708,1,Finished,hamilton,mercedes,75,Portuguese Grand Prix,2020,portimao,3.0,1.0,1.0
24847,1042,822,131,77,2,2,2,2,18.0,66,25.592,5422420,66,2,01:19.3,211.113,1,Finished,bottas,mercedes,75,Portuguese Grand Prix,2020,portimao,7.0,6.0,4.0
24848,1042,830,9,33,3,3,3,3,15.0,66,34.508,5431336,62,4,01:19.9,209.767,1,Finished,max_verstappen,red_bull,75,Portuguese Grand Prix,2020,portimao,10.0,5.0,6.0
24849,1042,844,6,16,4,4,4,4,12.0,66,+1:05.312,5462140,66,7,01:20.4,208.322,1,Finished,leclerc,ferrari,75,Portuguese Grand Prix,2020,portimao,18.0,8.0,7.0
24852,1042,815,211,11,5,7,7,7,6.0,65,\N,\N,49,11,01:20.8,207.306,11,+1 Lap,perez,racing_point,75,Portuguese Grand Prix,2020,portimao,5.0,8.0,13.0
24857,1042,848,9,23,6,12,12,12,0.0,65,\N,\N,61,5,01:19.9,209.673,11,+1 Lap,albon,red_bull,75,Portuguese Grand Prix,2020,portimao,23.0,13.0,13.0
24851,1042,832,1,55,7,6,6,6,8.0,65,\N,\N,65,6,01:20.3,208.685,11,+1 Lap,sainz,mclaren,75,Portuguese Grand Prix,2020,portimao,10.0,13.0,13.0
24858,1042,846,1,4,8,13,13,13,0.0,65,\N,\N,65,3,01:19.4,211.073,11,+1 Lap,norris,mclaren,75,Portuguese Grand Prix,2020,portimao,20.0,13.0,9.0
24850,1042,842,213,10,9,5,5,5,10.0,65,\N,\N,65,9,01:20.6,207.952,11,+1 Lap,gasly,alphatauri,75,Portuguese Grand Prix,2020,portimao,14.0,10.0,13.0
24854,1042,817,4,3,10,9,9,9,2.0,65,\N,\N,61,14,01:20.9,207.04,11,+1 Lap,ricciardo,renault,75,Portuguese Grand Prix,2020,portimao,5.0,7.0,8.0
24853,1042,839,4,31,11,8,8,8,4.0,65,\N,\N,61,12,01:20.9,207.16,11,+1 Lap,ocon,renault,75,Portuguese Grand Prix,2020,portimao,14.0,10.0,13.0
24865,1042,840,211,18,12,\N,R,20,0.0,51,\N,\N,45,18,01:21.7,205.043,130,Collision damage,stroll,racing_point,75,Portuguese Grand Prix,2020,portimao,14.0,13.0,9.0
24864,1042,826,213,26,13,19,19,19,0.0,64,\N,\N,59,8,01:20.4,208.216,12,+2 Laps,kvyat,alphatauri,75,Portuguese Grand Prix,2020,portimao,14.0,13.0,13.0
24859,1042,847,3,63,14,14,14,14,0.0,65,\N,\N,62,13,01:20.9,207.101,11,+1 Lap,russell,williams,75,Portuguese Grand Prix,2020,portimao,20.0,13.0,13.0
24855,1042,20,6,5,15,10,10,10,1.0,65,\N,\N,62,10,01:20.7,207.489,11,+1 Lap,vettel,ferrari,75,Portuguese Grand Prix,2020,portimao,3.0,2.0,2.0
24856,1042,8,51,7,16,11,11,11,0.0,65,\N,\N,60,15,01:21.1,206.652,11,+1 Lap,raikkonen,alfa,75,Portuguese Grand Prix,2020,portimao,1.0,4.0,4.0
24860,1042,841,51,99,17,15,15,15,0.0,65,\N,\N,46,20,01:21.9,204.544,11,+1 Lap,giovinazzi,alfa,75,Portuguese Grand Prix,2020,portimao,20.0,13.0,13.0
24862,1042,154,210,8,18,17,17,17,0.0,65,\N,\N,59,17,01:21.7,205.118,11,+1 Lap,grosjean,haas,75,Portuguese Grand Prix,2020,portimao,7.0,13.0,13.0
24861,1042,825,210,20,19,16,16,16,0.0,65,\N,\N,63,16,01:21.5,205.632,11,+1 Lap,kevin_magnussen,haas,75,Portuguese Grand Prix,2020,portimao,12.0,13.0,13.0
24863,1042,849,3,6,20,18,18,18,0.0,64,\N,\N,53,19,01:21.9,204.629,12,+2 Laps,latifi,williams,75,Portuguese Grand Prix,2020,portimao,23.0,13.0,13.0
24867,1043,822,131,77,1,2,2,2,18.0,63,5.783,5318213,63,2,01:15.9,232.831,1,Finished,bottas,mercedes,21,Emilia Romagna Grand Prix,2020,imola,7.0,6.0,4.0
24866,1043,1,131,44,2,1,1,1,26.0,63,28:32.4,5312430,63,1,01:15.5,234.121,1,Finished,hamilton,mercedes,21,Emilia Romagna Grand Prix,2020,imola,3.0,1.0,1.0
24882,1043,830,9,33,3,\N,R,17,0.0,50,\N,\N,44,5,01:17.6,227.628,29,Puncture,max_verstappen,red_bull,21,Emilia Romagna Grand Prix,2020,imola,10.0,5.0,6.0
24885,1043,842,213,10,4,\N,R,20,0.0,8,\N,\N,5,20,01:20.4,219.797,34,Water pressure,gasly,alphatauri,21,Emilia Romagna Grand Prix,2020,imola,14.0,10.0,13.0
24868,1043,817,4,3,5,3,3,3,15.0,63,14.32,5326750,62,4,01:17.6,227.878,1,Finished,ricciardo,renault,21,Emilia Romagna Grand Prix,2020,imola,5.0,7.0,8.0
24880,1043,848,9,23,6,15,15,15,0.0,63,57.284,5369714,63,3,01:16.2,231.991,1,Finished,albon,red_bull,21,Emilia Romagna Grand Prix,2020,imola,23.0,13.0,13.0
24870,1043,844,6,16,7,5,5,5,10.0,63,19.111,5331541,62,12,01:18.2,226.067,1,Finished,leclerc,ferrari,21,Emilia Romagna Grand Prix,2020,imola,18.0,8.0,7.0
24869,1043,826,213,26,8,4,4,4,12.0,63,15.141,5327571,62,6,01:17.7,227.543,1,Finished,kvyat,alphatauri,21,Emilia Romagna Grand Prix,2020,imola,14.0,13.0,13.0
24873,1043,846,1,4,9,8,8,8,4.0,63,21.131,5333561,63,8,01:18.1,226.368,1,Finished,norris,mclaren,21,Emilia Romagna Grand Prix,2020,imola,20.0,13.0,9.0
24872,1043,832,1,55,10,7,7,7,6.0,63,20.23,5332660,62,11,01:18.1,226.226,1,Finished,sainz,mclaren,21,Emilia Romagna Grand Prix,2020,imola,10.0,13.0,13.0
24871,1043,815,211,11,11,6,6,6,8.0,63,19.652,5332082,49,9,01:18.1,226.325,1,Finished,perez,racing_point,21,Emilia Romagna Grand Prix,2020,imola,5.0,8.0,13.0
24884,1043,839,4,31,12,\N,R,19,0.0,27,\N,\N,22,19,01:19.6,221.998,6,Gearbox,ocon,renault,21,Emilia Romagna Grand Prix,2020,imola,14.0,10.0,13.0
24881,1043,847,3,63,13,\N,R,16,0.0,51,\N,\N,43,16,01:18.8,224.237,3,Accident,russell,williams,21,Emilia Romagna Grand Prix,2020,imola,20.0,13.0,13.0
24877,1043,20,6,5,14,12,12,12,0.0,63,28.453,5340883,44,7,01:17.8,227.248,1,Finished,vettel,ferrari,21,Emilia Romagna Grand Prix,2020,imola,3.0,2.0,2.0
24878,1043,840,211,18,15,13,13,13,0.0,63,29.163,5341593,46,13,01:18.4,225.528,1,Finished,stroll,racing_point,21,Emilia Romagna Grand Prix,2020,imola,14.0,13.0,9.0
24879,1043,154,210,8,16,14,14,14,0.0,63,32.935,5345365,45,17,01:18.8,224.206,1,Finished,grosjean,haas,21,Emilia Romagna Grand Prix,2020,imola,7.0,13.0,13.0
24883,1043,825,210,20,17,\N,R,18,0.0,47,\N,\N,45,18,01:19.3,222.93,139,Illness,kevin_magnussen,haas,21,Emilia Romagna Grand Prix,2020,imola,12.0,13.0,13.0
24874,1043,8,51,7,18,9,9,9,2.0,63,22.224,5334654,63,10,01:18.1,226.313,1,Finished,raikkonen,alfa,21,Emilia Romagna Grand Prix,2020,imola,1.0,4.0,4.0
24876,1043,849,3,6,19,11,11,11,0.0,63,27.135,5339565,37,14,01:18.7,224.499,1,Finished,latifi,williams,21,Emilia Romagna Grand Prix,2020,imola,23.0,13.0,13.0
24875,1043,841,51,99,20,10,10,10,1.0,63,26.398,5338828,61,15,01:18.8,224.286,1,Finished,giovinazzi,alfa,21,Emilia Romagna Grand Prix,2020,imola,20.0,13.0,13.0
24894,1044,840,211,18,1,9,9,9,2.0,58,+1:12.353,6211666,55,10,01:39.9,192.319,1,Finished,stroll,racing_point,5,Turkish Grand Prix,2020,istanbul,14.0,13.0,9.0
24891,1044,830,9,33,2,6,6,6,8.0,58,44.873,6184186,53,3,01:38.4,195.231,1,Finished,max_verstappen,red_bull,5,Turkish Grand Prix,2020,istanbul,10.0,5.0,6.0
24887,1044,815,211,11,3,2,2,2,18.0,58,31.633,6170946,50,12,01:40.4,191.417,1,Finished,perez,racing_point,5,Turkish Grand Prix,2020,istanbul,5.0,8.0,13.0
24892,1044,848,9,23,4,7,7,7,6.0,58,46.484,6185797,54,5,01:39.1,193.915,1,Finished,albon,red_bull,5,Turkish Grand Prix,2020,istanbul,23.0,13.0,13.0
24895,1044,817,4,3,5,10,10,10,1.0,58,+1:35.460,6234773,54,13,01:40.7,190.875,1,Finished,ricciardo,renault,5,Turkish Grand Prix,2020,istanbul,5.0,7.0,8.0
24886,1044,1,131,44,6,1,1,1,25.0,58,42:19.3,6139313,56,6,01:39.4,193.302,1,Finished,hamilton,mercedes,5,Turkish Grand Prix,2020,istanbul,3.0,1.0,1.0
24896,1044,839,4,31,7,11,11,11,0.0,57,\N,\N,55,16,01:41.0,190.254,11,+1 Lap,ocon,renault,5,Turkish Grand Prix,2020,istanbul,14.0,10.0,13.0
24900,1044,8,51,7,8,15,15,15,0.0,57,\N,\N,57,9,01:39.7,192.663,11,+1 Lap,raikkonen,alfa,5,Turkish Grand Prix,2020,istanbul,1.0,4.0,4.0
24899,1044,822,131,77,9,14,14,14,0.0,57,\N,\N,57,2,01:38.2,195.704,11,+1 Lap,bottas,mercedes,5,Turkish Grand Prix,2020,istanbul,7.0,6.0,4.0
