resultid,raceid,driverid,constructorid,number,grid,position,positiontext,positionorder,points,laps,time,milliseconds,fastestlap,rank,fastestlaptime,fastestlapspeed,statusid,status,driverref,constructorref,circuitid,name,year,circuitref,alt,weather,weather_type,total_points_driver,average_col_acc,rankfast,sumpits,points_season,points_circuit,constructor_failures,constructor_failures_driver,constructor_failures_driver_constructor,rank_yrs_exp_driver,rank_exp_driver,rank_wins_driver,run_circuit,rank_run_circuit,rank_quali_wins_driver
24170,1008,154,210,8,8,8.0,8,8,4.0,71,+51.230s,5280296.0,71,12,1:12.362,214.372,1,Finished,grosjean,haas,18,Brazilian Grand Prix,2018,interlagos,785.0,Parzialmente nuvoloso,2,1229.0,0.11,12,2.0,93.0,6.0,0.12642225031605564,0.2528445006321113,3.3057851239669422,7.0,8.0,13.0,9,116.0,4.0
24598,1029,154,210,8,7,13.0,13,13,0.0,71,+14.247,5608925.0,29,18,1:13.619,210.711,1,Finished,grosjean,haas,18,Brazilian Grand Prix,2019,interlagos,785.0,Sereno,1,1229.0,0.11,18,4.0,28.0,6.0,0.12642225031605564,0.2528445006321113,3.3057851239669422,7.0,8.0,13.0,9,116.0,4.0
24171,1008,825,210,20,10,9.0,9,9,2.0,71,+52.857s,5281923.0,67,10,1:12.206,214.835,1,Finished,kevin_magnussen,haas,18,Brazilian Grand Prix,2018,interlagos,785.0,Parzialmente nuvoloso,2,1132.0,0.05,10,2.0,93.0,6.0,0.12642225031605564,0.0,3.3057851239669422,12.0,12.0,13.0,5,293.0,9.0
24596,1029,825,210,20,9,11.0,11,11,0.0,71,+12.732,5607410.0,65,17,1:13.262,211.738,1,Finished,kevin_magnussen,haas,18,Brazilian Grand Prix,2019,interlagos,785.0,Sereno,1,1132.0,0.05,17,4.0,28.0,6.0,0.12642225031605564,0.0,3.3057851239669422,12.0,12.0,13.0,5,293.0,9.0
25342,1071,853,210,9,19,17.0,17,17,0.0,69,\N,,36,19,1:14.954,206.958,12,+2 Laps,mazepin,haas,18,São Paulo Grand Prix,2021,interlagos,785.0,not found,0,1574.0,0.14,19,8.0,0.0,6.0,0.12642225031605564,0.0,0.8264462809917356,26.0,29.0,13.0,1,682.0,25.0
25343,1071,854,210,47,18,18.0,18,18,0.0,69,\N,,66,11,1:13.793,210.215,12,+2 Laps,mick_schumacher,haas,18,São Paulo Grand Prix,2021,interlagos,785.0,not found,0,1574.0,0.09,11,8.0,0.0,6.0,0.12642225031605564,0.0,0.4132231404958678,26.0,27.0,13.0,1,683.0,27.0
24191,1009,154,210,8,7,9.0,9,9,2.0,54,\N,,54,11,1:43.195,193.753,11,+1 Lap,grosjean,haas,24,Abu Dhabi Grand Prix,2018,yas_marina,3.0,Parzialmente nuvoloso,2,1229.0,0.11,11,2.0,93.0,3.0,0.0,0.0,3.3057851239669422,7.0,8.0,13.0,9,123.0,4.0
24620,1030,154,210,8,15,15.0,15,15,0.0,54,\N,,33,18,1:43.666,192.873,11,+1 Lap,grosjean,haas,24,Abu Dhabi Grand Prix,2019,yas_marina,3.0,Sereno,1,1229.0,0.11,18,2.0,28.0,3.0,0.0,0.0,3.3057851239669422,7.0,8.0,13.0,9,123.0,4.0
24192,1009,825,210,20,13,10.0,10,10,1.0,54,\N,,53,9,1:42.822,194.456,11,+1 Lap,kevin_magnussen,haas,24,Abu Dhabi Grand Prix,2018,yas_marina,3.0,Parzialmente nuvoloso,2,1132.0,0.05,9,2.0,93.0,3.0,0.0,0.36363636363636365,3.3057851239669422,12.0,12.0,13.0,6,220.0,9.0
24619,1030,825,210,20,14,14.0,14,14,0.0,54,\N,,22,19,1:43.790,192.642,11,+1 Lap,kevin_magnussen,haas,24,Abu Dhabi Grand Prix,2019,yas_marina,3.0,Sereno,1,1132.0,0.05,19,2.0,28.0,3.0,0.0,0.36363636363636365,3.3057851239669422,12.0,12.0,13.0,6,220.0,9.0
24963,1047,825,210,20,20,18.0,18,18,0.0,54,\N,,50,13,1:41.999,196.025,11,+1 Lap,kevin_magnussen,haas,24,Abu Dhabi Grand Prix,2020,yas_marina,3.0,Sereno,1,1132.0,0.05,13,5.0,3.0,3.0,0.0,0.36363636363636365,3.3057851239669422,12.0,12.0,13.0,6,220.0,9.0
24964,1047,850,210,51,17,19.0,19,19,0.0,53,\N,,50,8,1:41.707,196.588,12,+2 Laps,pietro_fittipaldi,haas,24,Abu Dhabi Grand Prix,2020,yas_marina,3.0,Sereno,1,1574.0,0.0,8,5.0,3.0,3.0,0.0,0.0,0.0,30.0,31.0,13.0,1,712.0,31.0
25399,1073,854,210,47,19,14.0,14,14,0.0,57,\N,,42,17,1:29.457,212.522,11,+1 Lap,mick_schumacher,haas,24,Abu Dhabi Grand Prix,2021,yas_marina,3.0,Sereno,1,1574.0,0.09,17,2.0,0.0,3.0,0.0,0.0,0.4132231404958678,26.0,27.0,13.0,1,714.0,27.0
24217,1010,841,51,99,14,15.0,15,15,0.0,57,\N,,29,14,1:28.479,215.766,11,+1 Lap,giovinazzi,alfa,1,Australian Grand Prix,2019,albert_park,10.0,Sereno,1,1308.0,0.05,14,2.0,57.0,4.0,0.0,0.0,0.6191950464396285,20.0,20.0,13.0,2,457.0,18.0
24233,1011,841,51,99,16,11.0,11,11,0.0,57,+1:04.599,5725894.0,42,7,1:35.237,204.575,1,Finished,giovinazzi,alfa,3,Bahrain Grand Prix,2019,bahrain,7.0,Sereno,1,1308.0,0.05,7,4.0,57.0,6.0,0.0,0.0,0.6191950464396285,20.0,20.0,13.0,4,324.0,18.0
24921,1045,841,51,99,16,16.0,16,16,0.0,56,\N,,22,14,1:34.536,206.092,11,+1 Lap,giovinazzi,alfa,3,Bahrain Grand Prix,2020,bahrain,7.0,Sereno,1,1308.0,0.05,14,6.0,8.0,6.0,0.0,0.0,0.6191950464396285,20.0,20.0,13.0,4,324.0,18.0
24938,1046,841,51,99,14,13.0,13,13,0.0,87,+24.111,5499225.0,56,4,0:56.887,224.212,1,Finished,giovinazzi,alfa,3,Sakhir Grand Prix,2020,bahrain,7.0,Sereno,1,1308.0,0.05,4,5.0,8.0,6.0,0.0,0.0,0.6191950464396285,20.0,20.0,13.0,4,324.0,18.0
24977,1052,841,51,99,12,12.0,12,12,0.0,55,\N,,32,13,1:35.122,204.823,11,+1 Lap,giovinazzi,alfa,3,Bahrain Grand Prix,2021,bahrain,7.0,Sereno,1,1308.0,0.05,13,4.0,13.0,6.0,0.0,0.0,0.6191950464396285,20.0,20.0,13.0,4,324.0,18.0
24257,1012,841,51,99,19,15.0,15,15,0.0,55,\N,,32,14,1:38.048,200.142,11,+1 Lap,giovinazzi,alfa,17,Chinese Grand Prix,2019,shanghai,5.0,Nuvoloso,2,1308.0,0.05,14,3.0,57.0,2.0,0.0,0.0,0.6191950464396285,20.0,20.0,13.0,2,512.0,18.0
24274,1013,841,51,99,17,12.0,12,12,0.0,50,\N,,45,11,1:45.969,203.935,11,+1 Lap,giovinazzi,alfa,73,Azerbaijan Grand Prix,2019,BAK,-7.0,Sereno,1,1308.0,0.05,11,2.0,57.0,2.0,0.0,0.0,0.6191950464396285,20.0,20.0,13.0,2,577.0,18.0
25076,1057,841,51,99,20,11.0,11,11,0.0,51,+10.254,8026664.0,44,9,1:45.575,204.696,1,Finished,giovinazzi,alfa,73,Azerbaijan Grand Prix,2021,BAK,-7.0,Sereno,1,1308.0,0.05,9,7.0,13.0,2.0,0.0,0.0,0.6191950464396285,20.0,20.0,13.0,2,577.0,18.0
24298,1014,841,51,99,18,16.0,16,16,0.0,66,+47.691,5798134.0,64,15,1:21.833,204.782,1,Finished,giovinazzi,alfa,4,Spanish Grand Prix,2019,catalunya,109.0,Sereno,1,1308.0,0.05,15,4.0,57.0,0.0,0.0,0.0,0.6191950464396285,20.0,20.0,13.0,3,383.0,18.0
24741,1036,841,51,99,20,16.0,16,16,0.0,65,\N,,47,6,1:21.801,204.863,11,+1 Lap,giovinazzi,alfa,4,Spanish Grand Prix,2020,catalunya,109.0,Parzialmente nuvoloso,2,1308.0,0.05,6,4.0,8.0,0.0,0.0,0.0,0.6191950464396285,20.0,20.0,13.0,3,383.0,18.0
25040,1055,841,51,99,14,15.0,15,15,0.0,65,\N,,42,13,1:22.802,203.255,11,+1 Lap,giovinazzi,alfa,4,Spanish Grand Prix,2021,catalunya,109.0,Nuvoloso,2,1308.0,0.05,13,3.0,13.0,0.0,0.0,0.0,0.6191950464396285,20.0,20.0,13.0,3,383.0,18.0
24324,1015,841,51,99,18,19.0,19,19,0.0,76,\N,,46,11,1:16.299,157.448,12,+2 Laps,giovinazzi,alfa,6,Monaco Grand Prix,2019,monaco,7.0,Nuvoloso con pioggia leggera,3,1308.0,0.05,11,2.0,57.0,1.0,0.3228410008071025,0.0,0.6191950464396285,20.0,20.0,13.0,2,477.0,18.0
25055,1056,841,51,99,10,10.0,10,10,1.0,77,\N,,41,13,1:15.331,159.472,11,+1 Lap,giovinazzi,alfa,6,Monaco Grand Prix,2021,monaco,7.0,Sereno,1,1308.0,0.05,13,2.0,13.0,1.0,0.3228410008071025,0.0,0.6191950464396285,20.0,20.0,13.0,2,477.0,18.0
24338,1016,841,51,99,12,13.0,13,13,0.0,69,\N,,69,14,1:16.365,205.586,11,+1 Lap,giovinazzi,alfa,7,Canadian Grand Prix,2019,villeneuve,13.0,Sereno,1,1308.0,0.05,14,3.0,57.0,0.0,0.4662004662004662,0.0,0.6191950464396285,20.0,20.0,13.0,1,631.0,18.0
24361,1017,841,51,99,10,16.0,16,16,0.0,52,\N,,50,13,1:35.115,221.113,11,+1 Lap,giovinazzi,alfa,34,French Grand Prix,2019,ricard,432.0,Sereno,1,1308.0,0.05,13,3.0,57.0,6.0,0.0,0.0,0.6191950464396285,20.0,20.0,13.0,2,556.0,18.0
25100,1059,841,51,99,13,15.0,15,15,0.0,52,\N,,36,16,1:38.702,213.077,11,+1 Lap,giovinazzi,alfa,34,French Grand Prix,2021,ricard,432.0,Parzialmente nuvoloso,2,1308.0,0.05,16,2.0,13.0,6.0,0.0,0.0,0.6191950464396285,20.0,20.0,13.0,2,556.0,18.0
24375,1018,841,51,99,7,10.0,10,10,1.0,70,\N,,57,13,1:09.051,225.120,11,+1 Lap,giovinazzi,alfa,70,Austrian Grand Prix,2019,red_bull_ring,678.0,Sereno,1,1308.0,0.05,13,2.0,57.0,5.0,0.0,0.0,0.6191950464396285,20.0,20.0,13.0,5,309.0,18.0
24634,1031,841,51,99,18,9.0,9,9,2.0,71,+21.146,5476885.0,70,9,1:08.796,225.954,1,Finished,giovinazzi,alfa,70,Austrian Grand Prix,2020,red_bull_ring,678.0,Sereno,1,1308.0,0.05,9,5.0,8.0,5.0,0.0,0.0,0.6191950464396285,20.0,20.0,13.0,5,309.0,18.0
24659,1032,841,51,99,19,14.0,14,14,0.0,70,\N,,54,15,1:08.512,226.891,11,+1 Lap,giovinazzi,alfa,70,Styrian Grand Prix,2020,red_bull_ring,678.0,Parzialmente nuvoloso,2,1308.0,0.05,15,2.0,8.0,5.0,0.0,0.0,0.6191950464396285,20.0,20.0,13.0,5,309.0,18.0
25120,1058,841,51,99,15,15.0,15,15,0.0,70,\N,,39,12,1:09.723,222.950,11,+1 Lap,giovinazzi,alfa,70,Styrian Grand Prix,2021,red_bull_ring,678.0,Parzialmente nuvoloso,2,1308.0,0.05,12,2.0,13.0,5.0,0.0,0.0,0.6191950464396285,20.0,20.0,13.0,5,309.0,18.0
25139,1060,841,51,99,15,14.0,14,14,0.0,70,\N,,55,17,1:09.042,225.149,11,+1 Lap,giovinazzi,alfa,70,Austrian Grand Prix,2021,red_bull_ring,678.0,Parzialmente nuvoloso,2,1308.0,0.05,17,3.0,13.0,5.0,0.0,0.0,0.6191950464396285,20.0,20.0,13.0,5,309.0,18.0
24403,1019,841,51,99,11,,R,18,0.0,18,\N,,17,18,1:32.464,229.360,20,Spun off,giovinazzi,alfa,9,British Grand Prix,2019,silverstone,153.0,Parzialmente nuvoloso,2,1308.0,0.05,18,1.0,57.0,4.0,0.26362038664323373,0.0,0.6191950464396285,20.0,20.0,13.0,4,332.0,18.0
24699,1034,841,51,99,15,14.0,14,14,0.0,52,+54.205,5335488.0,49,17,1:30.977,233.109,1,Finished,giovinazzi,alfa,9,British Grand Prix,2020,silverstone,153.0,Parzialmente nuvoloso,2,1308.0,0.05,17,3.0,8.0,4.0,0.26362038664323373,0.0,0.6191950464396285,20.0,20.0,13.0,4,332.0,18.0
24722,1035,841,51,99,19,17.0,17,17,0.0,51,\N,,37,19,1:31.826,230.954,11,+1 Lap,giovinazzi,alfa,9,70th Anniversary Grand Prix,2020,silverstone,153.0,Sereno,1,1308.0,0.05,19,3.0,8.0,4.0,0.26362038664323373,0.0,0.6191950464396285,20.0,20.0,13.0,4,332.0,18.0
25158,1061,841,51,99,15,13.0,13,13,0.0,51,\N,,49,15,1:32.346,229.653,11,+1 Lap,giovinazzi,alfa,9,British Grand Prix,2021,silverstone,153.0,Sereno,1,1308.0,0.05,15,4.0,13.0,4.0,0.26362038664323373,0.0,0.6191950464396285,20.0,20.0,13.0,4,332.0,18.0
24418,1020,841,51,99,11,13.0,13,13,0.0,64,+43.849,6315124.0,60,14,1:19.300,207.646,1,Finished,giovinazzi,alfa,10,German Grand Prix,2019,hockenheimring,103.0,"Piovoso ad inizio gara, nuvoloso nel finale",3,1308.0,0.05,14,8.0,57.0,0.0,0.37974683544303794,0.0,0.6191950464396285,20.0,20.0,13.0,1,645.0,18.0
24443,1021,841,51,99,17,18.0,18,18,0.0,68,\N,,64,19,1:23.134,189.712,12,+2 Laps,giovinazzi,alfa,11,Hungarian Grand Prix,2019,hungaroring,264.0,Sereno,1,1308.0,0.05,19,2.0,57.0,7.0,0.0,0.0,0.6191950464396285,20.0,20.0,13.0,3,398.0,18.0
24682,1033,841,51,99,19,17.0,17,17,0.0,69,\N,,44,11,1:20.096,196.908,11,+1 Lap,giovinazzi,alfa,11,Hungarian Grand Prix,2020,hungaroring,264.0,Parzialmente nuvoloso,2,1308.0,0.05,11,5.0,8.0,7.0,0.0,0.0,0.6191950464396285,20.0,20.0,13.0,3,398.0,18.0
25178,1062,841,51,99,0,13.0,13,13,0.0,69,\N,,44,12,1:22.736,190.625,11,+1 Lap,giovinazzi,alfa,11,Hungarian Grand Prix,2021,hungaroring,264.0,"Piovoso a inizio gara, asciutto successivamente",3,1308.0,0.05,12,9.0,13.0,7.0,0.0,0.0,0.6191950464396285,20.0,20.0,13.0,3,398.0,18.0
24463,1022,841,51,99,18,18.0,18,18,0.0,42,\N,,31,6,1:47.560,234.421,3,Accident,giovinazzi,alfa,13,Belgian Grand Prix,2019,spa,401.0,Parzialmente nuvoloso,2,1308.0,0.05,6,4.0,57.0,0.0,0.27932960893854747,0.0,0.6191950464396285,20.0,20.0,13.0,3,403.0,18.0
24763,1037,841,51,99,18,,R,18,0.0,9,\N,,9,19,1:51.793,225.545,3,Accident,giovinazzi,alfa,13,Belgian Grand Prix,2020,spa,401.0,Parzialmente nuvoloso,2,1308.0,0.05,19,1.0,8.0,0.0,0.27932960893854747,0.0,0.6191950464396285,20.0,20.0,13.0,3,403.0,18.0
25198,1063,841,51,99,14,13.0,13,13,0.0,1,+24.163,231234.0,0,0,\N,\N,1,Finished,giovinazzi,alfa,13,Belgian Grand Prix,2021,spa,401.0,Piovoso,3,1308.0,0.05,0,0.0,13.0,0.0,0.27932960893854747,0.0,0.6191950464396285,20.0,20.0,13.0,3,403.0,18.0
24474,1023,841,51,99,10,9.0,9,9,2.0,52,\N,,44,15,1:24.503,246.793,11,+1 Lap,giovinazzi,alfa,14,Italian Grand Prix,2019,monza,162.0,Parzialmente nuvoloso,2,1308.0,0.05,15,3.0,57.0,2.0,0.6825938566552902,0.0,0.6191950464396285,20.0,20.0,13.0,3,406.0,18.0
24781,1038,841,51,99,18,16.0,16,16,0.0,53,+55.199,6481255.0,43,14,1:24.856,245.766,1,Finished,giovinazzi,alfa,14,Italian Grand Prix,2020,monza,162.0,Sereno,1,1308.0,0.05,14,5.0,8.0,2.0,0.6825938566552902,0.0,0.6191950464396285,20.0,20.0,13.0,3,406.0,18.0
25238,1065,841,51,99,7,13.0,13,13,0.0,53,+27.216,4941581.0,50,10,1:25.718,243.295,1,Finished,giovinazzi,alfa,14,Italian Grand Prix,2021,monza,162.0,Sereno,1,1308.0,0.05,10,3.0,13.0,2.0,0.6825938566552902,0.0,0.6191950464396285,20.0,20.0,13.0,3,406.0,18.0
24495,1024,841,51,99,10,10.0,10,10,1.0,61,+27.855,7141522.0,59,10,1:45.630,172.553,1,Finished,giovinazzi,alfa,15,Singapore Grand Prix,2019,marina_bay,18.0,Sereno,1,1308.0,0.05,10,3.0,57.0,1.0,0.0,0.0,0.6191950464396285,20.0,20.0,13.0,1,667.0,18.0
24520,1025,841,51,99,12,15.0,15,15,0.0,53,+1:13.346,5692338.0,51,16,1:38.696,213.309,1,Finished,giovinazzi,alfa,71,Russian Grand Prix,2019,sochi,2.0,Parzialmente nuvoloso,2,1308.0,0.05,16,4.0,57.0,4.0,0.0,0.0,0.6191950464396285,20.0,20.0,13.0,3,447.0,18.0
24816,1040,841,51,99,17,11.0,11,11,0.0,52,\N,,44,16,1:39.766,211.021,11,+1 Lap,giovinazzi,alfa,71,Russian Grand Prix,2020,sochi,2.0,Sereno,1,1308.0,0.05,16,2.0,8.0,4.0,0.0,0.0,0.6191950464396285,20.0,20.0,13.0,3,447.0,18.0
25261,1066,841,51,99,17,16.0,16,16,0.0,52,\N,,39,8,1:39.058,212.530,11,+1 Lap,giovinazzi,alfa,71,Russian Grand Prix,2021,sochi,2.0,Nuvoloso con pioggia nel finale,3,1308.0,0.05,8,4.0,13.0,4.0,0.0,0.0,0.6191950464396285,20.0,20.0,13.0,3,447.0,18.0
24539,1026,841,51,99,11,14.0,14,14,0.0,51,\N,,51,6,1:32.369,226.322,11,+1 Lap,giovinazzi,alfa,22,Japanese Grand Prix,2019,suzuka,45.0,Sereno,1,1308.0,0.05,6,4.0,57.0,0.0,0.0,0.0,0.6191950464396285,20.0,20.0,13.0,1,705.0,18.0
24559,1027,841,51,99,15,14.0,14,14,0.0,70,\N,,65,16,1:21.014,191.255,11,+1 Lap,giovinazzi,alfa,32,Mexican Grand Prix,2019,rodriguez,2227.0,Parzialmente nuvoloso,2,1308.0,0.05,16,3.0,57.0,4.0,0.24330900243309003,0.0,0.6191950464396285,20.0,20.0,13.0,2,547.0,18.0
25316,1070,841,51,99,11,11.0,11,11,0.0,70,\N,,68,16,1:21.523,190.061,11,+1 Lap,giovinazzi,alfa,32,Mexico City Grand Prix,2021,rodriguez,2227.0,Sereno,1,1308.0,0.05,16,2.0,13.0,4.0,0.24330900243309003,0.0,0.6191950464396285,20.0,20.0,13.0,2,547.0,18.0
24579,1028,841,51,99,16,14.0,14,14,0.0,55,\N,,41,10,1:39.964,198.539,11,+1 Lap,giovinazzi,alfa,69,United States Grand Prix,2019,americas,161.0,Sereno,1,1308.0,0.05,10,4.0,57.0,0.0,0.0,0.0,0.6191950464396285,20.0,20.0,13.0,2,565.0,18.0
25296,1069,841,51,99,12,11.0,11,11,0.0,55,\N,,44,12,1:41.145,196.221,11,+1 Lap,giovinazzi,alfa,69,United States Grand Prix,2021,americas,161.0,Sereno,1,1308.0,0.05,12,4.0,13.0,0.0,0.0,0.0,0.6191950464396285,20.0,20.0,13.0,2,565.0,18.0
24590,1029,841,51,99,12,5.0,5,5,10.0,71,+10.201,5604879.0,49,14,1:13.020,212.440,1,Finished,giovinazzi,alfa,18,Brazilian Grand Prix,2019,interlagos,785.0,Sereno,1,1308.0,0.05,14,4.0,57.0,22.0,0.0,0.0,0.6191950464396285,20.0,20.0,13.0,2,516.0,18.0
25339,1071,841,51,99,13,14.0,14,14,0.0,70,\N,,44,14,1:14.227,208.985,11,+1 Lap,giovinazzi,alfa,18,São Paulo Grand Prix,2021,interlagos,785.0,not found,0,1308.0,0.05,14,8.0,13.0,22.0,0.0,0.0,0.6191950464396285,20.0,20.0,13.0,2,516.0,18.0
24621,1030,841,51,99,16,16.0,16,16,0.0,54,\N,,28,15,1:43.256,193.639,11,+1 Lap,giovinazzi,alfa,24,Abu Dhabi Grand Prix,2019,yas_marina,3.0,Sereno,1,1308.0,0.05,15,3.0,57.0,0.0,0.7272727272727273,0.36363636363636365,0.6191950464396285,20.0,20.0,13.0,3,420.0,18.0
24961,1047,841,51,99,14,16.0,16,16,0.0,54,\N,,29,7,1:41.675,196.650,11,+1 Lap,giovinazzi,alfa,24,Abu Dhabi Grand Prix,2020,yas_marina,3.0,Sereno,1,1308.0,0.05,7,2.0,8.0,0.0,0.7272727272727273,0.36363636363636365,0.6191950464396285,20.0,20.0,13.0,3,420.0,18.0
25402,1073,841,51,99,14,,R,17,0.0,33,\N,,33,16,1:29.442,212.557,6,Gearbox,giovinazzi,alfa,24,Abu Dhabi Grand Prix,2021,yas_marina,3.0,Sereno,1,1308.0,0.05,16,2.0,13.0,0.0,0.7272727272727273,0.36363636363636365,0.6191950464396285,20.0,20.0,13.0,3,420.0,18.0
24786,1039,1,131,44,1,1.0,1,1,26.0,59,2:19:35.060,8375060.0,58,1,1:18.833,239.518,1,Finished,hamilton,mercedes,76,Tuscan Grand Prix,2020,mugello,255.0,Sereno,1,1.0,0.01,1,10.0,573.0,44.0,0.0,0.0,0.7905138339920948,3.0,3.0,1.0,1,788.0,16.0
24787,1039,822,131,77,2,2.0,2,2,18.0,59,+4.880,8379940.0,53,2,1:19.432,237.712,1,Finished,bottas,mercedes,76,Tuscan Grand Prix,2020,mugello,255.0,Sereno,1,162.0,0.04,2,10.0,573.0,44.0,0.0,0.0,0.9881422924901186,7.0,9.0,6.0,1,794.0,14.0
24826,1041,1,131,44,2,1.0,1,1,25.0,60,1:35:49.641,5749641.0,58,2,1:28.145,210.253,1,Finished,hamilton,mercedes,20,Eifel Grand Prix,2020,nurburgring,578.0,Parzialmente nuvoloso,2,1.0,0.01,2,3.0,573.0,25.0,0.1148105625717566,0.0,0.7905138339920948,3.0,3.0,1.0,5,294.0,16.0
24844,1041,822,131,77,1,,R,19,0.0,18,\N,,8,15,1:31.884,201.697,131,Power Unit,bottas,mercedes,20,Eifel Grand Prix,2020,nurburgring,578.0,Parzialmente nuvoloso,2,162.0,0.04,15,3.0,573.0,25.0,0.1148105625717566,0.1148105625717566,0.9881422924901186,7.0,9.0,6.0,2,523.0,14.0
24846,1042,1,131,44,1,1.0,1,1,26.0,66,1:29:56.828,5396828.0,63,1,1:18.750,212.708,1,Finished,hamilton,mercedes,75,Portuguese Grand Prix,2020,portimao,108.0,Nuvoloso,2,1.0,0.01,1,2.0,573.0,85.0,0.0,0.0,0.7905138339920948,3.0,3.0,1.0,2,580.0,16.0
25006,1054,1,131,44,2,1.0,1,1,25.0,66,1:34:31.421,5671421.0,47,4,1:20.933,206.971,1,Finished,hamilton,mercedes,75,Portuguese Grand Prix,2021,portimao,108.0,Poco nuvoloso,1,1.0,0.01,4,7.0,613.5,85.0,0.0,0.0,0.7905138339920948,3.0,3.0,1.0,2,580.0,16.0
24847,1042,822,131,77,2,2.0,2,2,18.0,66,+25.592,5422420.0,66,2,1:19.345,211.113,1,Finished,bottas,mercedes,75,Portuguese Grand Prix,2020,portimao,108.0,Nuvoloso,2,162.0,0.04,2,2.0,573.0,85.0,0.0,0.0,0.9881422924901186,7.0,9.0,6.0,2,585.0,14.0
25008,1054,822,131,77,1,3.0,3,3,16.0,66,+33.530,5704951.0,65,1,1:19.865,209.738,1,Finished,bottas,mercedes,75,Portuguese Grand Prix,2021,portimao,108.0,Poco nuvoloso,1,162.0,0.04,1,7.0,613.5,85.0,0.0,0.0,0.9881422924901186,7.0,9.0,6.0,2,585.0,14.0
24866,1043,1,131,44,2,1.0,1,1,26.0,63,1:28:32.430,5312430.0,63,1,1:15.484,234.121,1,Finished,hamilton,mercedes,21,Emilia Romagna Grand Prix,2020,imola,37.0,Parzialmente nuvoloso,2,1.0,0.01,1,4.0,573.0,63.0,0.0,0.0,0.7905138339920948,3.0,3.0,1.0,2,524.0,16.0
24987,1053,1,131,44,1,2.0,2,2,19.0,63,+22.000,7376598.0,60,1,1:16.702,230.403,1,Finished,hamilton,mercedes,21,Emilia Romagna Grand Prix,2021,imola,37.0,"Piovoso a inizio gara, umido successivamente",3,1.0,0.01,1,5.0,613.5,63.0,0.0,0.0,0.7905138339920948,3.0,3.0,1.0,2,524.0,16.0
24867,1043,822,131,77,1,2.0,2,2,18.0,63,+5.783,5318213.0,63,2,1:15.902,232.831,1,Finished,bottas,mercedes,21,Emilia Romagna Grand Prix,2020,imola,37.0,Parzialmente nuvoloso,2,162.0,0.04,2,4.0,573.0,63.0,0.0,0.0,0.9881422924901186,7.0,9.0,6.0,2,528.0,14.0
25003,1053,822,131,77,8,,R,18,0.0,30,\N,,30,19,1:28.485,199.721,4,Collision,bottas,mercedes,21,Emilia Romagna Grand Prix,2021,imola,37.0,"Piovoso a inizio gara, umido successivamente",3,162.0,0.04,19,5.0,613.5,63.0,0.0,0.0,0.9881422924901186,7.0,9.0,6.0,2,528.0,14.0
24886,1044,1,131,44,6,1.0,1,1,25.0,58,1:42:19.313,6139313.0,56,6,1:39.413,193.302,1,Finished,hamilton,mercedes,5,Turkish Grand Prix,2020,istanbul,130.0,"Piovoso ad inizio gara, umido successivamente",3,1.0,0.01,6,3.0,573.0,61.0,0.0,0.0,0.7905138339920948,3.0,3.0,1.0,7,168.0,16.0
25270,1067,1,131,44,11,5.0,5,5,10.0,58,+41.812,5505915.0,52,10,1:32.763,207.160,1,Finished,hamilton,mercedes,5,Turkish Grand Prix,2021,istanbul,130.0,Nuvoloso e piovoso,3,1.0,0.01,10,2.0,613.5,61.0,0.0,0.0,0.7905138339920948,3.0,3.0,1.0,7,168.0,16.0
24899,1044,822,131,77,9,14.0,14,14,0.0,57,\N,,57,2,1:38.193,195.704,11,+1 Lap,bottas,mercedes,5,Turkish Grand Prix,2020,istanbul,130.0,"Piovoso ad inizio gara, umido successivamente",3,162.0,0.04,2,3.0,573.0,61.0,0.0,0.0,0.9881422924901186,7.0,9.0,6.0,2,465.0,14.0
25266,1067,822,131,77,1,1.0,1,1,26.0,58,1:31:04.103,5464103.0,58,1,1:30.432,212.500,1,Finished,bottas,mercedes,5,Turkish Grand Prix,2021,istanbul,130.0,Nuvoloso e piovoso,3,162.0,0.04,1,2.0,613.5,61.0,0.0,0.0,0.9881422924901186,7.0,9.0,6.0,2,465.0,14.0
24793,1039,844,6,16,5,8.0,8,8,4.0,59,+28.345,8403405.0,50,9,1:21.229,232.453,1,Finished,leclerc,ferrari,76,Tuscan Grand Prix,2020,mugello,255.0,Sereno,1,324.0,0.1,9,11.0,131.0,5.0,0.0,0.0,0.09345794392523366,18.0,19.0,8.0,1,803.0,22.0
24795,1039,20,6,5,14,10.0,10,10,1.0,59,+29.983,8405043.0,59,8,1:21.202,232.531,1,Finished,vettel,ferrari,76,Tuscan Grand Prix,2020,mugello,255.0,Sereno,1,243.0,0.04,8,11.0,131.0,5.0,0.0,0.0,0.1869158878504673,3.0,4.0,2.0,1,790.0,8.0
24832,1041,844,6,16,4,7.0,7,7,6.0,60,+30.814,5780455.0,54,10,1:30.712,204.303,1,Finished,leclerc,ferrari,20,Eifel Grand Prix,2020,nurburgring,578.0,Parzialmente nuvoloso,2,324.0,0.1,10,4.0,131.0,6.0,1.6073478760045925,0.0,0.09345794392523366,18.0,19.0,8.0,1,693.0,22.0
