resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,total_points_driver,average_col_acc
24788,1039,848,9,23,4,3,3,3,15,59,8.064,8383124,51,3,01:20.0,235.909,1,197.00,  -    
24789,1039,817,4,3,8,4,4,4,12,59,10.417,8385477,57,4,01:20.4,234.774,1,458.00,0.04
24790,1039,815,211,11,7,5,5,5,10,59,15.65,8390710,59,5,01:20.6,234.175,1,429.00,0.03
24791,1039,846,1,4,11,6,6,6,8,59,18.883,8393943,59,7,01:21.2,232.542,1,306.00,0.05
24792,1039,826,213,26,12,7,7,7,6,59,21.756,8396816,51,10,01:21.5,231.8,1,69.00,0.08
24793,1039,844,6,16,5,8,8,8,4,59,28.345,8403405,50,9,01:21.2,232.453,1,560.00,0.10
24794,1039,8,51,7,13,9,9,9,2,59,29.77,8404830,59,6,01:21.2,232.64,1,308.00,0.01
24795,1039,20,6,5,14,10,10,10,1,59,29.983,8405043,59,8,01:21.2,232.531,1,636.00,0.04
24796,1039,847,3,63,18,11,11,11,0,59,32.404,8407464,58,11,01:21.6,231.269,1,19.00,0.08
24797,1039,154,210,8,15,12,12,12,0,59,42.036,8417096,59,13,01:22.3,229.532,1,47.00,0.11
24798,1039,840,211,18,6,\N,R,13,0,42,\N,\N,42,12,01:22.1,230.077,29,136.00,0.08
24799,1039,839,4,31,10,\N,R,14,0,7,\N,\N,6,15,02:11.8,143.27,23,185.00,0.07
24800,1039,849,3,6,19,\N,R,15,0,6,\N,\N,6,14,02:11.4,143.736,4,7.00,0.10
24801,1039,825,210,20,20,\N,R,16,0,5,\N,\N,4,17,02:13.8,141.108,4,77.00,0.05
24802,1039,841,51,99,17,\N,R,17,0,5,\N,\N,4,16,02:13.8,141.111,4,21.00,0.05
24803,1039,832,1,55,9,\N,R,18,0,5,\N,\N,5,18,02:14.1,140.802,4,418.50,0.04
24804,1039,830,9,33,3,\N,R,19,0,0,\N,\N,\N,0,\N,\N,4,1136.50,0.09
24805,1039,842,213,10,16,\N,R,20,0,0,\N,\N,\N,0,\N,\N,4,309.00,0.06
24806,1040,822,131,77,3,1,1,1,26,53,34:00.4,5640364,51,1,01:37.0,216.972,1,1022.00,0.04
24807,1040,830,9,33,2,2,2,2,18,53,7.729,5648093,53,3,01:37.3,216.298,1,1136.50,0.09
24808,1040,1,131,44,1,3,3,3,15,53,22.729,5663093,48,7,01:38.1,214.66,1,1555.50,0.01
24809,1040,815,211,11,4,4,4,4,12,53,30.558,5670922,52,8,01:38.1,214.515,1,429.00,0.03
24810,1040,817,4,3,5,5,5,5,10,53,52.065,5692429,53,6,01:37.9,215.074,1,458.00,0.04
24811,1040,844,6,16,10,6,6,6,8,53,+1:02.186,5702550,47,11,01:39.1,212.54,1,560.00,0.10
24812,1040,839,4,31,7,7,7,7,6,53,+1:08.006,5708370,48,13,01:39.2,212.191,1,185.00,0.07
24813,1040,826,213,26,11,8,8,8,4,53,+1:08.740,5709104,48,12,01:39.1,212.369,1,69.00,0.08
24814,1040,842,213,10,9,9,9,9,2,53,+1:29.766,5730130,50,2,01:37.2,216.523,1,309.00,0.06
24815,1040,848,9,23,15,10,10,10,1,53,+1:37.860,5738224,51,9,01:38.4,214.001,1,197.00,  -    
24816,1040,841,51,99,17,11,11,11,0,52,\N,\N,44,16,01:39.8,211.021,11,21.00,0.05
24817,1040,825,210,20,18,12,12,12,0,52,\N,\N,52,17,01:40.4,209.731,11,77.00,0.05
24818,1040,20,6,5,14,13,13,13,0,52,\N,\N,46,14,01:39.6,211.398,11,636.00,0.04
24819,1040,8,51,7,19,14,14,14,0,52,\N,\N,37,10,01:38.9,212.96,11,308.00,0.01
24820,1040,846,1,4,8,15,15,15,0,52,\N,\N,50,5,01:37.4,216.198,11,306.00,0.05
24821,1040,849,3,6,20,16,16,16,0,52,\N,\N,47,18,01:41.0,208.352,11,7.00,0.10
24822,1040,154,210,8,16,17,17,17,0,52,\N,\N,44,15,01:39.6,211.343,11,47.00,0.11
24823,1040,847,3,63,13,18,18,18,0,52,\N,\N,52,4,01:37.4,216.254,11,19.00,0.08
24824,1040,832,1,55,6,\N,R,19,0,0,\N,\N,\N,0,\N,\N,3,418.50,0.04
24825,1040,840,211,18,12,\N,R,20,0,0,\N,\N,\N,0,\N,\N,4,136.00,0.08
24826,1041,1,131,44,2,1,1,1,25,60,35:49.6,5749641,58,2,01:28.1,210.253,1,1555.50,0.01
24827,1041,830,9,33,3,2,2,2,19,60,4.47,5754111,60,1,01:28.1,210.267,1,1136.50,0.09
24828,1041,817,4,3,6,3,3,3,15,60,14.613,5764254,53,3,01:29.6,206.876,1,458.00,0.04
24829,1041,815,211,11,9,4,4,4,12,60,16.07,5765711,58,4,01:29.7,206.608,1,429.00,0.03
24830,1041,832,1,55,10,5,5,5,10,60,21.905,5771546,53,6,01:30.1,205.625,1,418.50,0.04
24831,1041,842,213,10,12,6,6,6,8,60,22.766,5772407,53,5,01:30.1,205.668,1,309.00,0.06
24832,1041,844,6,16,4,7,7,7,6,60,30.814,5780455,54,10,01:30.7,204.303,1,560.00,0.10
24833,1041,807,211,27,20,8,8,8,4,60,32.596,5782237,58,11,01:30.7,204.256,1,116.00,0.11
24834,1041,154,210,8,16,9,9,9,2,60,39.081,5788722,54,14,01:31.6,202.407,1,47.00,0.11
24835,1041,841,51,99,14,10,10,10,1,60,40.035,5789676,38,12,01:30.9,203.861,1,21.00,0.05
24836,1041,20,6,5,11,11,11,11,0,60,40.81,5790451,43,7,01:30.4,204.99,1,636.00,0.04
24837,1041,8,51,7,19,12,12,12,0,60,41.476,5791117,54,9,01:30.5,204.755,1,308.00,0.01
24838,1041,825,210,20,15,13,13,13,0,60,49.585,5799226,37,8,01:30.5,204.881,1,77.00,0.05
24839,1041,849,3,6,18,14,14,14,0,60,54.449,5804090,39,13,01:31.4,202.816,1,7.00,0.10
24840,1041,826,213,26,13,15,15,15,0,60,55.588,5805229,41,16,01:32.2,200.975,1,69.00,0.08
24841,1041,846,1,4,8,\N,R,16,0,42,\N,\N,40,17,01:32.3,200.727,131,306.00,0.05
24842,1041,848,9,23,5,\N,R,17,0,23,\N,\N,9,18,01:32.3,200.723,21,197.00,  -    
24843,1041,839,4,31,7,\N,R,18,0,22,\N,\N,21,19,01:33.2,198.873,6,185.00,0.07
24844,1041,822,131,77,1,\N,R,19,0,18,\N,\N,8,15,01:31.9,201.697,131,1022.00,0.04
24845,1041,847,3,63,17,\N,R,20,0,12,\N,\N,6,20,01:34.5,196.06,4,19.00,0.08
24846,1042,1,131,44,1,1,1,1,26,66,29:56.8,5396828,63,1,01:18.7,212.708,1,1555.50,0.01
24847,1042,822,131,77,2,2,2,2,18,66,25.592,5422420,66,2,01:19.3,211.113,1,1022.00,0.04
24848,1042,830,9,33,3,3,3,3,15,66,34.508,5431336,62,4,01:19.9,209.767,1,1136.50,0.09
24849,1042,844,6,16,4,4,4,4,12,66,+1:05.312,5462140,66,7,01:20.4,208.322,1,560.00,0.10
24850,1042,842,213,10,9,5,5,5,10,65,\N,\N,65,9,01:20.6,207.952,11,309.00,0.06
24851,1042,832,1,55,7,6,6,6,8,65,\N,\N,65,6,01:20.3,208.685,11,418.50,0.04
24852,1042,815,211,11,5,7,7,7,6,65,\N,\N,49,11,01:20.8,207.306,11,429.00,0.03
24853,1042,839,4,31,11,8,8,8,4,65,\N,\N,61,12,01:20.9,207.16,11,185.00,0.07
24854,1042,817,4,3,10,9,9,9,2,65,\N,\N,61,14,01:20.9,207.04,11,458.00,0.04
24855,1042,20,6,5,15,10,10,10,1,65,\N,\N,62,10,01:20.7,207.489,11,636.00,0.04
24856,1042,8,51,7,16,11,11,11,0,65,\N,\N,60,15,01:21.1,206.652,11,308.00,0.01
24857,1042,848,9,23,6,12,12,12,0,65,\N,\N,61,5,01:19.9,209.673,11,197.00,  -    
24858,1042,846,1,4,8,13,13,13,0,65,\N,\N,65,3,01:19.4,211.073,11,306.00,0.05
24859,1042,847,3,63,14,14,14,14,0,65,\N,\N,62,13,01:20.9,207.101,11,19.00,0.08
24860,1042,841,51,99,17,15,15,15,0,65,\N,\N,46,20,01:21.9,204.544,11,21.00,0.05
24861,1042,825,210,20,19,16,16,16,0,65,\N,\N,63,16,01:21.5,205.632,11,77.00,0.05
24862,1042,154,210,8,18,17,17,17,0,65,\N,\N,59,17,01:21.7,205.118,11,47.00,0.11
24863,1042,849,3,6,20,18,18,18,0,64,\N,\N,53,19,01:21.9,204.629,12,7.00,0.10
24864,1042,826,213,26,13,19,19,19,0,64,\N,\N,59,8,01:20.4,208.216,12,69.00,0.08
24865,1042,840,211,18,12,\N,R,20,0,51,\N,\N,45,18,01:21.7,205.043,130,136.00,0.08
24866,1043,1,131,44,2,1,1,1,26,63,28:32.4,5312430,63,1,01:15.5,234.121,1,1555.50,0.01
24867,1043,822,131,77,1,2,2,2,18,63,5.783,5318213,63,2,01:15.9,232.831,1,1022.00,0.04
24868,1043,817,4,3,5,3,3,3,15,63,14.32,5326750,62,4,01:17.6,227.878,1,458.00,0.04
24869,1043,826,213,26,8,4,4,4,12,63,15.141,5327571,62,6,01:17.7,227.543,1,69.00,0.08
24870,1043,844,6,16,7,5,5,5,10,63,19.111,5331541,62,12,01:18.2,226.067,1,560.00,0.10
24871,1043,815,211,11,11,6,6,6,8,63,19.652,5332082,49,9,01:18.1,226.325,1,429.00,0.03
24872,1043,832,1,55,10,7,7,7,6,63,20.23,5332660,62,11,01:18.1,226.226,1,418.50,0.04
24873,1043,846,1,4,9,8,8,8,4,63,21.131,5333561,63,8,01:18.1,226.368,1,306.00,0.05
24874,1043,8,51,7,18,9,9,9,2,63,22.224,5334654,63,10,01:18.1,226.313,1,308.00,0.01
24875,1043,841,51,99,20,10,10,10,1,63,26.398,5338828,61,15,01:18.8,224.286,1,21.00,0.05
24876,1043,849,3,6,19,11,11,11,0,63,27.135,5339565,37,14,01:18.7,224.499,1,7.00,0.10
24877,1043,20,6,5,14,12,12,12,0,63,28.453,5340883,44,7,01:17.8,227.248,1,636.00,0.04
24878,1043,840,211,18,15,13,13,13,0,63,29.163,5341593,46,13,01:18.4,225.528,1,136.00,0.08
24879,1043,154,210,8,16,14,14,14,0,63,32.935,5345365,45,17,01:18.8,224.206,1,47.00,0.11
24880,1043,848,9,23,6,15,15,15,0,63,57.284,5369714,63,3,01:16.2,231.991,1,197.00,  -    
24881,1043,847,3,63,13,\N,R,16,0,51,\N,\N,43,16,01:18.8,224.237,3,19.00,0.08
24882,1043,830,9,33,3,\N,R,17,0,50,\N,\N,44,5,01:17.6,227.628,29,1136.50,0.09
24883,1043,825,210,20,17,\N,R,18,0,47,\N,\N,45,18,01:19.3,222.93,139,77.00,0.05
24884,1043,839,4,31,12,\N,R,19,0,27,\N,\N,22,19,01:19.6,221.998,6,185.00,0.07
24885,1043,842,213,10,4,\N,R,20,0,8,\N,\N,5,20,01:20.4,219.797,34,309.00,0.06
24886,1044,1,131,44,6,1,1,1,25,58,42:19.3,6139313,56,6,01:39.4,193.302,1,1555.50,0.01
24887,1044,815,211,11,3,2,2,2,18,58,31.633,6170946,50,12,01:40.4,191.417,1,429.00,0.03
24888,1044,20,6,5,11,3,3,3,15,58,31.96,6171273,53,8,01:39.7,192.819,1,636.00,0.04
24889,1044,844,6,16,12,4,4,4,12,58,33.858,6173171,47,11,01:40.0,192.242,1,560.00,0.10
24890,1044,832,1,55,15,5,5,5,10,58,34.363,6173676,56,4,01:38.8,194.592,1,418.50,0.04
24891,1044,830,9,33,2,6,6,6,8,58,44.873,6184186,53,3,01:38.4,195.231,1,1136.50,0.09
24892,1044,848,9,23,4,7,7,7,6,58,46.484,6185797,54,5,01:39.1,193.915,1,197.00,  -    
24893,1044,846,1,4,14,8,8,8,5,58,+1:01.259,6200572,58,1,01:36.8,198.508,1,306.00,0.05
24894,1044,840,211,18,1,9,9,9,2,58,+1:12.353,6211666,55,10,01:39.9,192.319,1,136.00,0.08
24895,1044,817,4,3,5,10,10,10,1,58,+1:35.460,6234773,54,13,01:40.7,190.875,1,458.00,0.04
24896,1044,839,4,31,7,11,11,11,0,57,\N,\N,55,16,01:41.0,190.254,11,185.00,0.07
24897,1044,826,213,26,16,12,12,12,0,57,\N,\N,53,17,01:41.0,190.229,11,69.00,0.08
24898,1044,842,213,10,19,13,13,13,0,57,\N,\N,53,7,01:39.6,192.966,11,309.00,0.06
24899,1044,822,131,77,9,14,14,14,0,57,\N,\N,57,2,01:38.2,195.704,11,1022.00,0.04
24900,1044,8,51,7,8,15,15,15,0,57,\N,\N,57,9,01:39.7,192.663,11,308.00,0.01
24901,1044,847,3,63,0,16,16,16,0,57,\N,\N,51,14,01:40.8,190.616,11,19.00,0.08
24902,1044,825,210,20,13,17,17,17,0,55,\N,\N,45,15,01:40.9,190.363,54,77.00,0.05
24903,1044,154,210,8,17,\N,R,18,0,49,\N,\N,38,18,01:43.3,186.063,130,47.00,0.11
24904,1044,849,3,6,0,\N,R,19,0,39,\N,\N,32,19,01:43.5,185.678,130,7.00,0.10
24905,1044,841,51,99,10,\N,R,20,0,11,\N,\N,11,20,01:51.1,172.934,6,21.00,0.05
24906,1045,1,131,44,1,1,1,1,25,57,59:47.5,10787515,38,3,01:32.9,209.803,1,1555.50,0.01
24907,1045,830,9,33,3,2,2,2,19,57,1.254,10788769,48,1,01:32.0,211.741,1,1136.50,0.09
24908,1045,848,9,23,4,3,3,3,15,57,8.005,10795520,41,10,01:33.7,207.967,1,197.00,  -    
24909,1045,846,1,4,9,4,4,4,12,57,11.337,10798852,53,7,01:33.6,208.18,1,306.00,0.05
24910,1045,832,1,55,15,5,5,5,10,57,11.787,10799302,46,5,01:33.4,208.575,1,418.50,0.04
24911,1045,842,213,10,8,6,6,6,8,57,11.942,10799457,48,16,01:34.8,205.482,1,309.00,0.06
24912,1045,817,4,3,6,7,7,7,6,57,19.368,10806883,38,2,01:32.8,209.887,1,458.00,0.04
24913,1045,822,131,77,2,8,8,8,4,57,19.68,10807195,28,4,01:33.4,208.706,1,1022.00,0.04
24914,1045,839,4,31,7,9,9,9,2,57,22.803,10810318,37,13,01:34.4,206.49,1,185.00,0.07
24915,1045,844,6,16,12,10,10,10,1,56,\N,\N,44,8,01:33.6,208.098,11,560.00,0.10
24916,1045,826,213,26,10,11,11,11,0,56,\N,\N,35,12,01:34.1,206.957,11,69.00,0.08
24917,1045,847,3,63,14,12,12,12,0,56,\N,\N,47,17,01:35.0,204.995,11,19.00,0.08
24918,1045,20,6,5,11,13,13,13,0,56,\N,\N,41,11,01:33.9,207.575,11,636.00,0.04
24919,1045,849,3,6,20,14,14,14,0,56,\N,\N,39,15,01:34.6,205.973,11,7.00,0.10
24920,1045,8,51,7,17,15,15,15,0,56,\N,\N,43,6,01:33.6,208.213,11,308.00,0.01
24921,1045,841,51,99,16,16,16,16,0,56,\N,\N,22,14,01:34.5,206.092,11,21.00,0.05
24922,1045,825,210,20,18,17,17,17,0,56,\N,\N,29,18,01:35.2,204.567,11,77.00,0.05
24923,1045,815,211,11,5,18,18,18,0,53,\N,\N,40,9,01:33.6,208.089,5,429.00,0.03
24924,1045,840,211,18,13,\N,R,19,0,2,\N,\N,\N,0,\N,\N,4,136.00,0.08
24925,1045,154,210,8,19,\N,R,20,0,0,\N,\N,\N,0,\N,\N,4,47.00,0.11
24926,1046,815,211,11,5,1,1,1,25,87,31:15.1,5475114,69,3,00:56.8,224.599,1,429.00,0.03
24927,1046,839,4,31,11,2,2,2,18,87,10.518,5485632,75,12,00:57.3,222.402,1,185.00,0.07
24928,1046,840,211,18,10,3,3,3,15,87,11.869,5486983,85,14,00:57.4,222.255,1,136.00,0.08
24929,1046,832,1,55,8,4,4,4,12,87,12.58,5487694,80,9,00:57.2,223.122,1,418.50,0.04
24930,1046,817,4,3,7,5,5,5,10,87,13.33,5488444,57,6,00:57.0,223.85,1,458.00,0.04
24931,1046,848,9,23,12,6,6,6,8,87,13.842,5488956,52,8,00:57.1,223.548,1,197.00,  -    
24932,1046,826,213,26,6,7,7,7,6,87,14.534,5489648,80,7,00:57.0,223.764,1,69.00,0.08
24933,1046,822,131,77,1,8,8,8,4,87,15.389,5490503,60,2,00:56.6,225.497,1,1022.00,0.04
24934,1046,847,131,63,2,9,9,9,3,87,18.556,5493670,80,1,00:55.4,230.214,1,19.00,0.08
24935,1046,846,1,4,19,10,10,10,1,87,19.541,5494655,85,11,00:57.3,222.713,1,306.00,0.05
24936,1046,842,213,10,9,11,11,11,0,87,20.527,5495641,53,10,00:57.2,222.908,1,309.00,0.06
24937,1046,20,6,5,13,12,12,12,0,87,22.611,5497725,56,5,00:56.9,224.141,1,636.00,0.04
24938,1046,841,51,99,14,13,13,13,0,87,24.111,5499225,56,4,00:56.9,224.212,1,21.00,0.05
24939,1046,8,51,7,18,14,14,14,0,87,26.153,5501267,56,13,00:57.4,222.305,1,308.00,0.01
24940,1046,825,210,20,15,15,15,15,0,87,32.37,5507484,57,16,00:57.5,221.76,1,77.00,0.05
24941,1046,851,3,89,17,16,16,16,0,87,33.674,5508788,56,15,00:57.4,222.24,1, -   ,  -    
24942,1046,850,210,51,20,17,17,17,0,87,36.858,5511972,56,17,00:57.7,220.892,1, -   ,  -    
24943,1046,849,3,6,16,\N,R,18,0,52,\N,\N,29,18,00:58.2,219.132,5,7.00,0.10
24944,1046,830,9,33,3,\N,R,19,0,0,\N,\N,\N,0,\N,\N,3,1136.50,0.09
24945,1046,844,6,16,4,\N,R,20,0,0,\N,\N,\N,0,\N,\N,4,560.00,0.10
24946,1047,830,9,33,1,1,1,1,25,55,36:28.6,5788645,14,2,01:41.0,198.046,1,1136.50,0.09
24947,1047,822,131,77,2,2,2,2,18,55,15.976,5804621,40,3,01:41.1,197.707,1,1022.00,0.04
24948,1047,1,131,44,3,3,3,3,15,55,18.415,5807060,37,5,01:41.4,197.144,1,1555.50,0.01
24949,1047,848,9,23,5,4,4,4,12,55,19.987,5808632,42,4,01:41.2,197.52,1,197.00,  -    
24950,1047,846,1,4,4,5,5,5,10,55,+1:00.729,5849374,53,12,01:42.0,196.092,1,306.00,0.05
24951,1047,832,1,55,6,6,6,6,8,55,+1:05.662,5854307,48,11,01:41.9,196.125,1,418.50,0.04
24952,1047,817,4,3,11,7,7,7,7,55,+1:13.748,5862393,55,1,01:40.9,198.109,1,458.00,0.04
24953,1047,842,213,10,9,8,8,8,4,55,+1:29.718,5878363,53,15,01:42.5,195.116,1,309.00,0.06
24954,1047,839,4,31,10,9,9,9,2,55,+1:41.069,5799996,47,18,01:42.9,194.32,1,185.00,0.07
24955,1047,840,211,18,8,10,10,10,1,55,+1:42.738,5790314,41,9,01:41.9,196.281,1,136.00,0.08
24956,1047,826,213,26,7,11,11,11,0,54,\N,\N,47,17,01:42.7,194.679,11,69.00,0.08
24957,1047,8,51,7,15,12,12,12,0,54,\N,\N,53,14,01:42.1,195.739,11,308.00,0.01
24958,1047,844,6,16,12,13,13,13,0,54,\N,\N,24,10,01:41.9,196.2,11,560.00,0.10
24959,1047,20,6,5,13,14,14,14,0,54,\N,\N,37,6,01:41.5,197.037,11,636.00,0.04
24960,1047,847,3,63,16,15,15,15,0,54,\N,\N,54,20,01:43.3,193.504,11,19.00,0.08
24961,1047,841,51,99,14,16,16,16,0,54,\N,\N,29,7,01:41.7,196.65,11,21.00,0.05
24962,1047,849,3,6,18,17,17,17,0,54,\N,\N,49,16,01:42.5,195.073,11,7.00,0.10
24963,1047,825,210,20,20,18,18,18,0,54,\N,\N,50,13,01:42.0,196.025,11,77.00,0.05
24964,1047,850,210,51,17,19,19,19,0,53,\N,\N,50,8,01:41.7,196.588,12, -   ,  -    
24965,1047,815,211,11,19,\N,R,20,0,8,\N,\N,6,19,01:43.3,193.625,7,429.00,0.03
24966,1052,1,131,44,2,1,1,1,25,56,32:03.9,5523897,44,4,01:34.0,207.235,1,1555.50,0.01
24967,1052,830,9,33,1,2,2,2,18,56,0.745,5524642,41,2,01:33.2,208.984,1,1136.50,0.09
24968,1052,822,131,77,3,3,3,3,16,56,37.383,5561280,56,1,01:32.1,211.566,1,1022.00,0.04
24969,1052,846,1,4,7,4,4,4,12,56,46.466,5570363,38,6,01:34.4,206.398,1,306.00,0.05
24970,1052,815,9,11,0,5,5,5,10,56,52.047,5575944,44,3,01:34.0,207.334,1,429.00,0.03
24971,1052,844,6,16,4,6,6,6,8,56,59.09,5582987,39,11,01:35.0,205.112,1,560.00,0.10
24972,1052,817,1,3,6,7,7,7,6,56,66.004,5589901,36,10,01:34.9,205.233,1,458.00,0.04
24973,1052,832,6,55,8,8,8,8,4,56,67.1,5590997,48,7,01:34.5,206.151,1,418.50,0.04
24974,1052,852,213,22,13,9,9,9,2,56,85.692,5609589,38,8,01:34.8,205.603,1,32.00,0.05
24975,1052,840,117,18,10,10,10,10,1,56,86.713,5610610,31,9,01:34.9,205.378,1,136.00,0.08
24976,1052,8,51,7,14,11,11,11,0,56,88.864,5612761,45,14,01:35.2,204.672,1,308.00,0.01
24977,1052,841,51,99,12,12,12,12,0,55,\N,\N,32,13,01:35.1,204.823,11,21.00,0.05
24978,1052,839,214,31,16,13,13,13,0,55,\N,\N,33,15,01:35.3,204.548,11,185.00,0.07
24979,1052,847,3,63,15,14,14,14,0,55,\N,\N,40,12,01:35.0,205.008,11,19.00,0.08
24980,1052,20,117,5,20,15,15,15,0,55,\N,\N,26,16,01:35.6,203.871,11,636.00,0.04
24981,1052,854,210,47,18,16,16,16,0,55,\N,\N,38,18,01:36.1,202.667,11, -   ,0.09
24982,1052,842,213,10,5,17,17,17,0,52,\N,\N,48,5,01:34.1,207.069,31,309.00,0.06
24983,1052,849,3,6,17,18,18,18,0,51,\N,\N,16,19,01:36.6,201.685,31,7.00,0.10
24984,1052,4,214,14,9,\N,R,19,0,32,\N,\N,31,17,01:36.1,202.816,23,131.00,0.05
24985,1052,853,210,9,19,\N,R,20,0,0,\N,\N,\N,0,\N,\N,3, -   ,0.14
24986,1053,830,9,33,3,1,1,1,25,63,02:34.6,7354598,60,2,01:17.5,227.96,1,1136.50,0.09
24987,1053,1,131,44,1,2,2,2,19,63,22,7376598,60,1,01:16.7,230.403,1,1555.50,0.01
24988,1053,846,1,4,7,3,3,3,15,63,23.702,7378300,63,3,01:18.3,225.819,1,306.00,0.05
24989,1053,844,6,16,4,4,4,4,12,63,25.579,7380177,60,6,01:18.4,225.473,1,560.00,0.10
24990,1053,832,6,55,11,5,5,5,10,63,27.036,7381634,60,7,01:18.5,225.154,1,418.50,0.04
24991,1053,817,1,3,6,6,6,6,8,63,51.22,7405818,54,12,01:19.3,222.739,1,458.00,0.04
24992,1053,842,213,10,5,7,7,7,6,63,52.818,7407416,52,9,01:19.0,223.718,1,309.00,0.06
24993,1053,840,117,18,10,8,8,8,4,63,56.909,7411507,59,8,01:18.8,224.32,1,136.00,0.08
24994,1053,839,214,31,9,9,9,9,2,63,65.704,7420302,62,15,01:19.4,222.512,1,185.00,0.07
24995,1053,4,214,14,15,10,10,10,1,63,66.561,7421159,62,14,01:19.4,222.526,1,131.00,0.05
24996,1053,815,9,11,2,11,11,11,0,63,67.151,7421749,62,13,01:19.4,222.585,1,429.00,0.03
24997,1053,852,213,22,20,12,12,12,0,63,73.184,7427782,49,4,01:18.3,225.603,1,32.00,0.05
24998,1053,8,51,7,16,13,13,13,0,63,94.773,7449371,62,5,01:18.4,225.548,1,308.00,0.01
24999,1053,841,51,99,17,14,14,14,0,62,\N,\N,57,16,01:19.5,222.378,11,21.00,0.05
25000,1053,20,117,5,0,15,15,15,0,61,\N,\N,59,10,01:19.1,223.491,6,636.00,0.04
25001,1053,854,210,47,18,16,16,16,0,61,\N,\N,58,11,01:19.2,223.156,12, -   ,0.09
25002,1053,853,210,9,19,17,17,17,0,61,\N,\N,55,17,01:20.4,219.8,12, -   ,0.14
25003,1053,822,131,77,8,\N,R,18,0,30,\N,\N,30,19,01:28.5,199.721,4,1022.00,0.04
25004,1053,847,3,63,12,\N,R,19,0,30,\N,\N,28,18,01:26.5,204.203,4,19.00,0.08
25005,1053,849,3,6,14,\N,R,20,0,0,\N,\N,\N,0,\N,\N,4,7.00,0.10
25006,1054,1,131,44,2,1,1,1,25,66,34:31.4,5671421,47,4,01:20.9,206.971,1,1555.50,0.01
25007,1054,830,9,33,3,2,2,2,18,66,29.148,5700569,62,3,01:20.7,207.581,1,1136.50,0.09
25008,1054,822,131,77,1,3,3,3,16,66,33.53,5704951,65,1,01:19.9,209.738,1,1022.00,0.04
25009,1054,815,9,11,4,4,4,4,12,66,39.735,5711156,55,2,01:20.6,207.715,1,429.00,0.03
25010,1054,846,1,4,7,5,5,5,10,66,51.369,5722790,55,7,01:21.7,205.038,1,306.00,0.05
25011,1054,844,6,16,8,6,6,6,8,66,55.781,5727202,63,6,01:21.5,205.541,1,560.00,0.10
25012,1054,839,214,31,6,7,7,7,6,66,+1:03.749,5735170,34,8,01:21.9,204.562,1,185.00,0.07
25013,1054,4,214,14,13,8,8,8,4,66,+1.04.808,5673229,66,5,01:21.0,206.718,1,131.00,0.05
25014,1054,817,1,3,16,9,9,9,2,66,+1:15.369,5746790,64,10,01:22.0,204.31,1,458.00,0.04
25015,1054,842,213,10,9,10,10,10,1,66,+1:16.463,5747884,65,11,01:22.0,204.243,1,309.00,0.06
25016,1054,832,6,55,5,11,11,11,0,66,+1:18.955,5750376,60,14,01:22.3,203.471,1,418.50,0.04
25017,1054,841,51,99,12,12,12,12,0,65,\N,\N,60,13,01:22.2,203.862,11,21.00,0.05
25018,1054,20,117,5,10,13,13,13,0,65,\N,\N,60,15,01:22.4,203.246,11,636.00,0.04
25019,1054,840,117,18,17,14,14,14,0,65,\N,\N,59,9,01:22.0,204.352,11,136.00,0.08
25020,1054,852,213,22,14,15,15,15,0,65,\N,\N,61,12,01:22.1,204.133,11,32.00,0.05
25021,1054,847,3,63,11,16,16,16,0,65,\N,\N,60,16,01:22.7,202.661,11,19.00,0.08
25022,1054,854,210,47,19,17,17,17,0,64,\N,\N,61,17,01:22.8,202.414,12, -   ,0.09
25023,1054,849,3,6,18,18,18,18,0,64,\N,\N,60,18,01:23.2,201.44,12,7.00,0.10
25024,1054,853,210,9,20,19,19,19,0,64,\N,\N,64,19,01:23.6,200.27,12, -   ,0.14
25025,1054,8,51,7,15,\N,R,20,0,1,\N,\N,\N,0,\N,\N,130,308.00,0.01
25026,1055,1,131,44,1,1,1,1,25,66,33:07.7,5587680,54,5,01:20.7,208.64,1,1555.50,0.01
25027,1055,830,9,33,2,2,2,2,19,66,15.841,5603521,62,1,01:18.1,215.357,1,1136.50,0.09
25028,1055,822,131,77,3,3,3,3,15,66,26.61,5614290,65,2,01:19.4,211.884,1,1022.00,0.04
25029,1055,844,6,16,4,4,4,4,12,66,54.616,5642296,64,4,01:20.5,209.174,1,560.00,0.10
25030,1055,815,9,11,8,5,5,5,10,66,+1:03.671,5651351,60,3,01:19.5,211.743,1,429.00,0.03
25031,1055,817,1,3,7,6,6,6,8,66,+1:13.768,5661448,60,10,01:21.9,205.612,1,458.00,0.04
25032,1055,832,6,55,6,7,7,7,6,66,+1:14.670,5662350,53,9,01:21.6,206.33,1,418.50,0.04
25033,1055,846,1,4,9,8,8,8,4,65,\N,\N,56,7,01:21.3,207.064,11,306.00,0.05
25034,1055,839,214,31,5,9,9,9,2,65,\N,\N,46,18,01:23.3,202.014,11,185.00,0.07
25035,1055,842,213,10,12,10,10,10,1,65,\N,\N,64,8,01:21.4,206.82,11,309.00,0.06
25036,1055,840,117,18,11,11,11,11,0,65,\N,\N,47,11,01:22.6,203.735,11,136.00,0.08
